#    L    TT             EE             BB             TE          
  2047   0.226940E+03   0.629877E+01   0.518935E-01  -0.146384E+02
  2048   0.226737E+03   0.625780E+01   0.518552E-01  -0.145199E+02
  2049   0.226521E+03   0.621737E+01   0.518168E-01  -0.144002E+02
  2050   0.226303E+03   0.617749E+01   0.517783E-01  -0.142792E+02
  2051   0.226073E+03   0.613815E+01   0.517398E-01  -0.141570E+02
  2052   0.225841E+03   0.609938E+01   0.517011E-01  -0.140337E+02
  2053   0.225596E+03   0.606117E+01   0.516624E-01  -0.139093E+02
  2054   0.225350E+03   0.602354E+01   0.516236E-01  -0.137839E+02
  2055   0.225090E+03   0.598649E+01   0.515847E-01  -0.136575E+02
  2056   0.224829E+03   0.595003E+01   0.515457E-01  -0.135301E+02
  2057   0.224555E+03   0.591417E+01   0.515066E-01  -0.134018E+02
  2058   0.224279E+03   0.587890E+01   0.514674E-01  -0.132726E+02
  2059   0.223990E+03   0.584424E+01   0.514281E-01  -0.131426E+02
  2060   0.223699E+03   0.581020E+01   0.513887E-01  -0.130119E+02
  2061   0.223395E+03   0.577677E+01   0.513492E-01  -0.128804E+02
  2062   0.223090E+03   0.574398E+01   0.513095E-01  -0.127483E+02
  2063   0.222771E+03   0.571180E+01   0.512698E-01  -0.126155E+02
  2064   0.222451E+03   0.568027E+01   0.512299E-01  -0.124822E+02
  2065   0.222118E+03   0.564937E+01   0.511899E-01  -0.123483E+02
  2066   0.221783E+03   0.561911E+01   0.511498E-01  -0.122139E+02
  2067   0.221435E+03   0.558950E+01   0.511095E-01  -0.120791E+02
  2068   0.221085E+03   0.556054E+01   0.510691E-01  -0.119439E+02
  2069   0.220722E+03   0.553223E+01   0.510286E-01  -0.118084E+02
  2070   0.220358E+03   0.550459E+01   0.509879E-01  -0.116725E+02
  2071   0.219981E+03   0.547759E+01   0.509471E-01  -0.115364E+02
  2072   0.219601E+03   0.545126E+01   0.509062E-01  -0.114001E+02
  2073   0.219210E+03   0.542559E+01   0.508651E-01  -0.112637E+02
  2074   0.218816E+03   0.540059E+01   0.508239E-01  -0.111271E+02
  2075   0.218410E+03   0.537625E+01   0.507826E-01  -0.109905E+02
  2076   0.218002E+03   0.535258E+01   0.507410E-01  -0.108538E+02
  2077   0.217581E+03   0.532958E+01   0.506994E-01  -0.107171E+02
  2078   0.217159E+03   0.530725E+01   0.506576E-01  -0.105806E+02
  2079   0.216725E+03   0.528559E+01   0.506156E-01  -0.104441E+02
  2080   0.216289E+03   0.526460E+01   0.505735E-01  -0.103078E+02
  2081   0.215840E+03   0.524429E+01   0.505312E-01  -0.101717E+02
  2082   0.215391E+03   0.522465E+01   0.504888E-01  -0.100358E+02
  2083   0.214929E+03   0.520567E+01   0.504462E-01  -0.990027E+01
  2084   0.214466E+03   0.518738E+01   0.504035E-01  -0.976504E+01
  2085   0.213991E+03   0.516975E+01   0.503606E-01  -0.963023E+01
  2086   0.213514E+03   0.515279E+01   0.503176E-01  -0.949581E+01
  2087   0.213026E+03   0.513649E+01   0.502743E-01  -0.936186E+01
  2088   0.212537E+03   0.512086E+01   0.502310E-01  -0.922841E+01
  2089   0.212036E+03   0.510590E+01   0.501874E-01  -0.909552E+01
  2090   0.211534E+03   0.509160E+01   0.501437E-01  -0.896321E+01
  2091   0.211021E+03   0.507795E+01   0.500999E-01  -0.883153E+01
  2092   0.210506E+03   0.506496E+01   0.500558E-01  -0.870051E+01
  2093   0.209980E+03   0.505263E+01   0.500116E-01  -0.857023E+01
  2094   0.209454E+03   0.504094E+01   0.499673E-01  -0.844064E+01
  2095   0.208916E+03   0.502991E+01   0.499228E-01  -0.831189E+01
  2096   0.208379E+03   0.501951E+01   0.498781E-01  -0.818394E+01
  2097   0.207829E+03   0.500975E+01   0.498332E-01  -0.805686E+01
  2098   0.207280E+03   0.500063E+01   0.497882E-01  -0.793067E+01
  2099   0.206720E+03   0.499214E+01   0.497430E-01  -0.780544E+01
  2100   0.206159E+03   0.498428E+01   0.496977E-01  -0.768116E+01
  2101   0.205588E+03   0.497703E+01   0.496522E-01  -0.755790E+01
  2102   0.205017E+03   0.497040E+01   0.496065E-01  -0.743567E+01
  2103   0.204435E+03   0.496439E+01   0.495607E-01  -0.731453E+01
  2104   0.203853E+03   0.495898E+01   0.495147E-01  -0.719449E+01
  2105   0.203261E+03   0.495416E+01   0.494685E-01  -0.707561E+01
  2106   0.202670E+03   0.494995E+01   0.494222E-01  -0.695788E+01
  2107   0.202068E+03   0.494632E+01   0.493757E-01  -0.684138E+01
  2108   0.201467E+03   0.494327E+01   0.493291E-01  -0.672610E+01
  2109   0.200856E+03   0.494080E+01   0.492823E-01  -0.661212E+01
  2110   0.200246E+03   0.493889E+01   0.492354E-01  -0.649941E+01
  2111   0.199626E+03   0.493755E+01   0.491883E-01  -0.638805E+01
  2112   0.199008E+03   0.493677E+01   0.491410E-01  -0.627804E+01
  2113   0.198380E+03   0.493653E+01   0.490936E-01  -0.616942E+01
  2114   0.197753E+03   0.493684E+01   0.490460E-01  -0.606221E+01
  2115   0.197118E+03   0.493768E+01   0.489983E-01  -0.595644E+01
  2116   0.196484E+03   0.493904E+01   0.489504E-01  -0.585213E+01
  2117   0.195841E+03   0.494092E+01   0.489024E-01  -0.574931E+01
  2118   0.195199E+03   0.494331E+01   0.488542E-01  -0.564800E+01
  2119   0.194549E+03   0.494620E+01   0.488059E-01  -0.554824E+01
  2120   0.193902E+03   0.494958E+01   0.487574E-01  -0.545002E+01
  2121   0.193245E+03   0.495346E+01   0.487088E-01  -0.535339E+01
  2122   0.192591E+03   0.495780E+01   0.486601E-01  -0.525835E+01
  2123   0.191929E+03   0.496262E+01   0.486112E-01  -0.516495E+01
  2124   0.191270E+03   0.496789E+01   0.485622E-01  -0.507317E+01
  2125   0.190602E+03   0.497361E+01   0.485131E-01  -0.498308E+01
  2126   0.189938E+03   0.497977E+01   0.484638E-01  -0.489464E+01
  2127   0.189265E+03   0.498637E+01   0.484144E-01  -0.480792E+01
  2128   0.188596E+03   0.499338E+01   0.483648E-01  -0.472289E+01
  2129   0.187919E+03   0.500081E+01   0.483152E-01  -0.463961E+01
  2130   0.187246E+03   0.500864E+01   0.482654E-01  -0.455807E+01
  2131   0.186565E+03   0.501687E+01   0.482155E-01  -0.447830E+01
  2132   0.185888E+03   0.502548E+01   0.481655E-01  -0.440029E+01
  2133   0.185204E+03   0.503446E+01   0.481153E-01  -0.432409E+01
  2134   0.184524E+03   0.504381E+01   0.480651E-01  -0.424968E+01
  2135   0.183837E+03   0.505351E+01   0.480147E-01  -0.417709E+01
  2136   0.183155E+03   0.506355E+01   0.479642E-01  -0.410631E+01
  2137   0.182466E+03   0.507393E+01   0.479137E-01  -0.403737E+01
  2138   0.181781E+03   0.508463E+01   0.478630E-01  -0.397027E+01
  2139   0.181090E+03   0.509564E+01   0.478122E-01  -0.390503E+01
  2140   0.180404E+03   0.510696E+01   0.477613E-01  -0.384163E+01
  2141   0.179712E+03   0.511857E+01   0.477103E-01  -0.378011E+01
  2142   0.179026E+03   0.513047E+01   0.476593E-01  -0.372045E+01
  2143   0.178333E+03   0.514263E+01   0.476081E-01  -0.366268E+01
  2144   0.177645E+03   0.515505E+01   0.475569E-01  -0.360678E+01
  2145   0.176952E+03   0.516773E+01   0.475056E-01  -0.355278E+01
  2146   0.176265E+03   0.518064E+01   0.474542E-01  -0.350066E+01
  2147   0.175572E+03   0.519378E+01   0.474027E-01  -0.345045E+01
  2148   0.174885E+03   0.520714E+01   0.473511E-01  -0.340212E+01
  2149   0.174193E+03   0.522071E+01   0.472995E-01  -0.335571E+01
  2150   0.173508E+03   0.523447E+01   0.472478E-01  -0.331118E+01
  2151   0.172817E+03   0.524841E+01   0.471961E-01  -0.326856E+01
  2152   0.172133E+03   0.526254E+01   0.471442E-01  -0.322782E+01
  2153   0.171444E+03   0.527682E+01   0.470924E-01  -0.318900E+01
  2154   0.170761E+03   0.529125E+01   0.470404E-01  -0.315206E+01
  2155   0.170074E+03   0.530583E+01   0.469885E-01  -0.311702E+01
  2156   0.169395E+03   0.532054E+01   0.469364E-01  -0.308386E+01
  2157   0.168710E+03   0.533537E+01   0.468844E-01  -0.305259E+01
  2158   0.168034E+03   0.535031E+01   0.468322E-01  -0.302319E+01
  2159   0.167352E+03   0.536535E+01   0.467801E-01  -0.299567E+01
  2160   0.166679E+03   0.538048E+01   0.467279E-01  -0.297000E+01
  2161   0.166001E+03   0.539568E+01   0.466757E-01  -0.294621E+01
  2162   0.165332E+03   0.541095E+01   0.466234E-01  -0.292425E+01
  2163   0.164658E+03   0.542628E+01   0.465712E-01  -0.290415E+01
  2164   0.163993E+03   0.544165E+01   0.465189E-01  -0.288586E+01
  2165   0.163324E+03   0.545706E+01   0.464666E-01  -0.286941E+01
  2166   0.162663E+03   0.547249E+01   0.464142E-01  -0.285476E+01
  2167   0.161999E+03   0.548793E+01   0.463619E-01  -0.284193E+01
  2168   0.161343E+03   0.550338E+01   0.463095E-01  -0.283088E+01
  2169   0.160684E+03   0.551882E+01   0.462572E-01  -0.282161E+01
  2170   0.160034E+03   0.553424E+01   0.462048E-01  -0.281409E+01
  2171   0.159381E+03   0.554964E+01   0.461525E-01  -0.280833E+01
  2172   0.158736E+03   0.556500E+01   0.461001E-01  -0.280427E+01
  2173   0.158090E+03   0.558032E+01   0.460478E-01  -0.280195E+01
  2174   0.157452E+03   0.559558E+01   0.459955E-01  -0.280131E+01
  2175   0.156811E+03   0.561077E+01   0.459432E-01  -0.280237E+01
  2176   0.156181E+03   0.562589E+01   0.458909E-01  -0.280507E+01
  2177   0.155547E+03   0.564093E+01   0.458386E-01  -0.280944E+01
  2178   0.154923E+03   0.565587E+01   0.457864E-01  -0.281542E+01
  2179   0.154297E+03   0.567071E+01   0.457342E-01  -0.282303E+01
  2180   0.153681E+03   0.568543E+01   0.456820E-01  -0.283222E+01
  2181   0.153062E+03   0.570003E+01   0.456299E-01  -0.284300E+01
  2182   0.152453E+03   0.571450E+01   0.455778E-01  -0.285532E+01
  2183   0.151843E+03   0.572883E+01   0.455257E-01  -0.286919E+01
  2184   0.151242E+03   0.574300E+01   0.454737E-01  -0.288457E+01
  2185   0.150640E+03   0.575702E+01   0.454218E-01  -0.290145E+01
  2186   0.150048E+03   0.577087E+01   0.453698E-01  -0.291978E+01
  2187   0.149454E+03   0.578455E+01   0.453180E-01  -0.293958E+01
  2188   0.148871E+03   0.579804E+01   0.452662E-01  -0.296079E+01
  2189   0.148286E+03   0.581133E+01   0.452145E-01  -0.298342E+01
  2190   0.147711E+03   0.582443E+01   0.451628E-01  -0.300741E+01
  2191   0.147136E+03   0.583732E+01   0.451112E-01  -0.303278E+01
  2192   0.146570E+03   0.584999E+01   0.450597E-01  -0.305946E+01
  2193   0.146004E+03   0.586243E+01   0.450082E-01  -0.308748E+01
  2194   0.145448E+03   0.587464E+01   0.449569E-01  -0.311676E+01
  2195   0.144891E+03   0.588660E+01   0.449056E-01  -0.314733E+01
  2196   0.144346E+03   0.589832E+01   0.448544E-01  -0.317912E+01
  2197   0.143799E+03   0.590978E+01   0.448033E-01  -0.321214E+01
  2198   0.143262E+03   0.592097E+01   0.447522E-01  -0.324632E+01
  2199   0.142725E+03   0.593190E+01   0.447013E-01  -0.328167E+01
  2200   0.142199E+03   0.594255E+01   0.446504E-01  -0.331814E+01
  2201   0.141673E+03   0.595291E+01   0.445997E-01  -0.335574E+01
  2202   0.141157E+03   0.596299E+01   0.445491E-01  -0.339438E+01
  2203   0.140641E+03   0.597276E+01   0.444985E-01  -0.343410E+01
  2204   0.140136E+03   0.598224E+01   0.444481E-01  -0.347482E+01
  2205   0.139630E+03   0.599141E+01   0.443978E-01  -0.351655E+01
  2206   0.139136E+03   0.600026E+01   0.443476E-01  -0.355924E+01
  2207   0.138641E+03   0.600879E+01   0.442975E-01  -0.360288E+01
  2208   0.138157E+03   0.601699E+01   0.442475E-01  -0.364742E+01
  2209   0.137673E+03   0.602486E+01   0.441976E-01  -0.369286E+01
  2210   0.137200E+03   0.603240E+01   0.441479E-01  -0.373914E+01
  2211   0.136726E+03   0.603959E+01   0.440983E-01  -0.378627E+01
  2212   0.136265E+03   0.604643E+01   0.440488E-01  -0.383419E+01
  2213   0.135802E+03   0.605292E+01   0.439994E-01  -0.388288E+01
  2214   0.135351E+03   0.605905E+01   0.439502E-01  -0.393230E+01
  2215   0.134900E+03   0.606483E+01   0.439011E-01  -0.398245E+01
  2216   0.134460E+03   0.607023E+01   0.438522E-01  -0.403327E+01
  2217   0.134020E+03   0.607527E+01   0.438033E-01  -0.408475E+01
  2218   0.133592E+03   0.607994E+01   0.437547E-01  -0.413683E+01
  2219   0.133163E+03   0.608423E+01   0.437061E-01  -0.418953E+01
  2220   0.132745E+03   0.608814E+01   0.436577E-01  -0.424278E+01
  2221   0.132328E+03   0.609167E+01   0.436095E-01  -0.429657E+01
  2222   0.131921E+03   0.609482E+01   0.435614E-01  -0.435085E+01
  2223   0.131515E+03   0.609757E+01   0.435135E-01  -0.440563E+01
  2224   0.131120E+03   0.609994E+01   0.434657E-01  -0.446082E+01
  2225   0.130725E+03   0.610191E+01   0.434180E-01  -0.451646E+01
  2226   0.130341E+03   0.610349E+01   0.433705E-01  -0.457246E+01
  2227   0.129957E+03   0.610466E+01   0.433232E-01  -0.462884E+01
  2228   0.129585E+03   0.610543E+01   0.432760E-01  -0.468553E+01
  2229   0.129211E+03   0.610580E+01   0.432290E-01  -0.474253E+01
  2230   0.128850E+03   0.610577E+01   0.431821E-01  -0.479979E+01
  2231   0.128488E+03   0.610532E+01   0.431354E-01  -0.485730E+01
  2232   0.128138E+03   0.610447E+01   0.430889E-01  -0.491501E+01
  2233   0.127787E+03   0.610320E+01   0.430426E-01  -0.497292E+01
  2234   0.127448E+03   0.610153E+01   0.429964E-01  -0.503096E+01
  2235   0.127108E+03   0.609945E+01   0.429503E-01  -0.508914E+01
  2236   0.126779E+03   0.609696E+01   0.429045E-01  -0.514740E+01
  2237   0.126450E+03   0.609406E+01   0.428588E-01  -0.520574E+01
  2238   0.126133E+03   0.609076E+01   0.428132E-01  -0.526410E+01
  2239   0.125814E+03   0.608704E+01   0.427679E-01  -0.532249E+01
  2240   0.125508E+03   0.608291E+01   0.427227E-01  -0.538085E+01
  2241   0.125200E+03   0.607837E+01   0.426777E-01  -0.543917E+01
  2242   0.124904E+03   0.607341E+01   0.426329E-01  -0.549741E+01
  2243   0.124607E+03   0.606805E+01   0.425882E-01  -0.555556E+01
  2244   0.124321E+03   0.606228E+01   0.425437E-01  -0.561357E+01
  2245   0.124034E+03   0.605609E+01   0.424994E-01  -0.567144E+01
  2246   0.123758E+03   0.604950E+01   0.424553E-01  -0.572912E+01
  2247   0.123482E+03   0.604250E+01   0.424114E-01  -0.578661E+01
  2248   0.123216E+03   0.603509E+01   0.423676E-01  -0.584384E+01
  2249   0.122950E+03   0.602728E+01   0.423240E-01  -0.590085E+01
  2250   0.122694E+03   0.601907E+01   0.422806E-01  -0.595754E+01
  2251   0.122438E+03   0.601045E+01   0.422373E-01  -0.601395E+01
  2252   0.122192E+03   0.600143E+01   0.421943E-01  -0.607001E+01
  2253   0.121945E+03   0.599201E+01   0.421514E-01  -0.612572E+01
  2254   0.121709E+03   0.598220E+01   0.421087E-01  -0.618104E+01
  2255   0.121471E+03   0.597199E+01   0.420661E-01  -0.623597E+01
  2256   0.121244E+03   0.596138E+01   0.420238E-01  -0.629046E+01
  2257   0.121016E+03   0.595039E+01   0.419816E-01  -0.634451E+01
  2258   0.120798E+03   0.593900E+01   0.419396E-01  -0.639807E+01
  2259   0.120579E+03   0.592723E+01   0.418978E-01  -0.645115E+01
  2260   0.120370E+03   0.591508E+01   0.418562E-01  -0.650370E+01
  2261   0.120159E+03   0.590254E+01   0.418147E-01  -0.655572E+01
  2262   0.119959E+03   0.588964E+01   0.417735E-01  -0.660717E+01
  2263   0.119757E+03   0.587636E+01   0.417324E-01  -0.665805E+01
  2264   0.119565E+03   0.586272E+01   0.416914E-01  -0.670831E+01
  2265   0.119371E+03   0.584872E+01   0.416507E-01  -0.675796E+01
  2266   0.119188E+03   0.583435E+01   0.416101E-01  -0.680696E+01
  2267   0.119002E+03   0.581964E+01   0.415697E-01  -0.685530E+01
  2268   0.118826E+03   0.580457E+01   0.415295E-01  -0.690295E+01
  2269   0.118648E+03   0.578916E+01   0.414895E-01  -0.694991E+01
  2270   0.118480E+03   0.577341E+01   0.414496E-01  -0.699615E+01
  2271   0.118310E+03   0.575731E+01   0.414099E-01  -0.704167E+01
  2272   0.118149E+03   0.574089E+01   0.413703E-01  -0.708641E+01
  2273   0.117986E+03   0.572413E+01   0.413310E-01  -0.713041E+01
  2274   0.117832E+03   0.570705E+01   0.412918E-01  -0.717360E+01
  2275   0.117676E+03   0.568965E+01   0.412528E-01  -0.721600E+01
  2276   0.117529E+03   0.567194E+01   0.412139E-01  -0.725758E+01
  2277   0.117380E+03   0.565392E+01   0.411752E-01  -0.729834E+01
  2278   0.117239E+03   0.563560E+01   0.411367E-01  -0.733824E+01
  2279   0.117096E+03   0.561699E+01   0.410983E-01  -0.737730E+01
  2280   0.116962E+03   0.559808E+01   0.410601E-01  -0.741547E+01
  2281   0.116825E+03   0.557888E+01   0.410221E-01  -0.745275E+01
  2282   0.116697E+03   0.555940E+01   0.409842E-01  -0.748912E+01
  2283   0.116565E+03   0.553965E+01   0.409465E-01  -0.752460E+01
  2284   0.116442E+03   0.551962E+01   0.409090E-01  -0.755913E+01
  2285   0.116316E+03   0.549933E+01   0.408716E-01  -0.759274E+01
  2286   0.116199E+03   0.547878E+01   0.408343E-01  -0.762537E+01
  2287   0.116078E+03   0.545797E+01   0.407972E-01  -0.765708E+01
  2288   0.115966E+03   0.543692E+01   0.407603E-01  -0.768779E+01
  2289   0.115850E+03   0.541563E+01   0.407235E-01  -0.771754E+01
  2290   0.115743E+03   0.539410E+01   0.406869E-01  -0.774628E+01
  2291   0.115631E+03   0.537235E+01   0.406504E-01  -0.777405E+01
  2292   0.115528E+03   0.535037E+01   0.406140E-01  -0.780080E+01
  2293   0.115421E+03   0.532819E+01   0.405778E-01  -0.782653E+01
  2294   0.115322E+03   0.530579E+01   0.405417E-01  -0.785126E+01
  2295   0.115218E+03   0.528320E+01   0.405058E-01  -0.787495E+01
  2296   0.115123E+03   0.526040E+01   0.404700E-01  -0.789760E+01
  2297   0.115023E+03   0.523742E+01   0.404344E-01  -0.791922E+01
  2298   0.114931E+03   0.521426E+01   0.403989E-01  -0.793981E+01
  2299   0.114835E+03   0.519092E+01   0.403635E-01  -0.795934E+01
  2300   0.114746E+03   0.516741E+01   0.403282E-01  -0.797778E+01
  2301   0.114653E+03   0.514374E+01   0.402931E-01  -0.799522E+01
  2302   0.114567E+03   0.511991E+01   0.402581E-01  -0.801153E+01
  2303   0.114476E+03   0.509592E+01   0.402233E-01  -0.802684E+01
  2304   0.114393E+03   0.507180E+01   0.401885E-01  -0.804102E+01
  2305   0.114305E+03   0.504754E+01   0.401539E-01  -0.805417E+01
  2306   0.114224E+03   0.502314E+01   0.401194E-01  -0.806623E+01
  2307   0.114138E+03   0.499863E+01   0.400850E-01  -0.807722E+01
  2308   0.114058E+03   0.497400E+01   0.400507E-01  -0.808711E+01
  2309   0.113974E+03   0.494925E+01   0.400166E-01  -0.809595E+01
  2310   0.113896E+03   0.492441E+01   0.399825E-01  -0.810371E+01
  2311   0.113814E+03   0.489947E+01   0.399486E-01  -0.811041E+01
  2312   0.113737E+03   0.487444E+01   0.399147E-01  -0.811599E+01
  2313   0.113656E+03   0.484932E+01   0.398810E-01  -0.812053E+01
  2314   0.113581E+03   0.482413E+01   0.398474E-01  -0.812401E+01
  2315   0.113500E+03   0.479887E+01   0.398139E-01  -0.812640E+01
  2316   0.113425E+03   0.477355E+01   0.397804E-01  -0.812773E+01
  2317   0.113345E+03   0.474818E+01   0.397471E-01  -0.812800E+01
  2318   0.113271E+03   0.472275E+01   0.397138E-01  -0.812718E+01
  2319   0.113192E+03   0.469728E+01   0.396807E-01  -0.812534E+01
  2320   0.113118E+03   0.467178E+01   0.396476E-01  -0.812244E+01
  2321   0.113038E+03   0.464624E+01   0.396146E-01  -0.811849E+01
  2322   0.112965E+03   0.462068E+01   0.395817E-01  -0.811349E+01
  2323   0.112885E+03   0.459511E+01   0.395489E-01  -0.810747E+01
  2324   0.112811E+03   0.456953E+01   0.395162E-01  -0.810041E+01
  2325   0.112730E+03   0.454395E+01   0.394835E-01  -0.809235E+01
  2326   0.112656E+03   0.451838E+01   0.394510E-01  -0.808325E+01
  2327   0.112575E+03   0.449281E+01   0.394185E-01  -0.807315E+01
  2328   0.112500E+03   0.446727E+01   0.393860E-01  -0.806205E+01
  2329   0.112418E+03   0.444176E+01   0.393536E-01  -0.804998E+01
  2330   0.112341E+03   0.441627E+01   0.393213E-01  -0.803691E+01
  2331   0.112258E+03   0.439083E+01   0.392891E-01  -0.802289E+01
  2332   0.112181E+03   0.436543E+01   0.392569E-01  -0.800787E+01
  2333   0.112096E+03   0.434008E+01   0.392248E-01  -0.799192E+01
  2334   0.112017E+03   0.431479E+01   0.391927E-01  -0.797500E+01
  2335   0.111931E+03   0.428956E+01   0.391607E-01  -0.795716E+01
  2336   0.111850E+03   0.426440E+01   0.391288E-01  -0.793838E+01
  2337   0.111763E+03   0.423931E+01   0.390969E-01  -0.791872E+01
  2338   0.111680E+03   0.421431E+01   0.390650E-01  -0.789810E+01
  2339   0.111590E+03   0.418939E+01   0.390332E-01  -0.787663E+01
  2340   0.111505E+03   0.416457E+01   0.390014E-01  -0.785426E+01
  2341   0.111413E+03   0.413985E+01   0.389697E-01  -0.783103E+01
  2342   0.111326E+03   0.411523E+01   0.389380E-01  -0.780691E+01
  2343   0.111231E+03   0.409072E+01   0.389063E-01  -0.778198E+01
  2344   0.111141E+03   0.406633E+01   0.388747E-01  -0.775621E+01
  2345   0.111044E+03   0.404206E+01   0.388431E-01  -0.772961E+01
  2346   0.110951E+03   0.401792E+01   0.388115E-01  -0.770220E+01
  2347   0.110851E+03   0.399391E+01   0.387800E-01  -0.767400E+01
  2348   0.110756E+03   0.397003E+01   0.387485E-01  -0.764500E+01
  2349   0.110653E+03   0.394630E+01   0.387170E-01  -0.761525E+01
  2350   0.110555E+03   0.392271E+01   0.386855E-01  -0.758473E+01
  2351   0.110449E+03   0.389928E+01   0.386541E-01  -0.755348E+01
  2352   0.110347E+03   0.387601E+01   0.386226E-01  -0.752149E+01
  2353   0.110238E+03   0.385290E+01   0.385912E-01  -0.748881E+01
  2354   0.110133E+03   0.382995E+01   0.385598E-01  -0.745543E+01
  2355   0.110020E+03   0.380718E+01   0.385284E-01  -0.742136E+01
  2356   0.109911E+03   0.378459E+01   0.384971E-01  -0.738661E+01
  2357   0.109795E+03   0.376218E+01   0.384657E-01  -0.735125E+01
  2358   0.109683E+03   0.373995E+01   0.384343E-01  -0.731523E+01
  2359   0.109563E+03   0.371792E+01   0.384029E-01  -0.727862E+01
  2360   0.109448E+03   0.369608E+01   0.383716E-01  -0.724136E+01
  2361   0.109324E+03   0.367444E+01   0.383402E-01  -0.720356E+01
  2362   0.109204E+03   0.365300E+01   0.383088E-01  -0.716515E+01
  2363   0.109077E+03   0.363177E+01   0.382775E-01  -0.712622E+01
  2364   0.108953E+03   0.361074E+01   0.382461E-01  -0.708671E+01
  2365   0.108822E+03   0.358993E+01   0.382147E-01  -0.704672E+01
  2366   0.108694E+03   0.356934E+01   0.381833E-01  -0.700620E+01
  2367   0.108559E+03   0.354897E+01   0.381519E-01  -0.696521E+01
  2368   0.108427E+03   0.352882E+01   0.381205E-01  -0.692372E+01
  2369   0.108288E+03   0.350890E+01   0.380890E-01  -0.688182E+01
  2370   0.108152E+03   0.348921E+01   0.380576E-01  -0.683945E+01
  2371   0.108008E+03   0.346976E+01   0.380261E-01  -0.679667E+01
  2372   0.107868E+03   0.345054E+01   0.379946E-01  -0.675348E+01
  2373   0.107721E+03   0.343156E+01   0.379631E-01  -0.670993E+01
  2374   0.107577E+03   0.341283E+01   0.379316E-01  -0.666600E+01
  2375   0.107424E+03   0.339434E+01   0.379000E-01  -0.662172E+01
  2376   0.107276E+03   0.337610E+01   0.378684E-01  -0.657711E+01
  2377   0.107120E+03   0.335811E+01   0.378368E-01  -0.653219E+01
  2378   0.106967E+03   0.334037E+01   0.378052E-01  -0.648695E+01
  2379   0.106806E+03   0.332289E+01   0.377735E-01  -0.644146E+01
  2380   0.106650E+03   0.330566E+01   0.377418E-01  -0.639569E+01
  2381   0.106485E+03   0.328870E+01   0.377101E-01  -0.634969E+01
  2382   0.106324E+03   0.327199E+01   0.376783E-01  -0.630344E+01
  2383   0.106154E+03   0.325555E+01   0.376466E-01  -0.625700E+01
  2384   0.105989E+03   0.323937E+01   0.376147E-01  -0.621035E+01
  2385   0.105815E+03   0.322346E+01   0.375829E-01  -0.616354E+01
  2386   0.105645E+03   0.320781E+01   0.375509E-01  -0.611655E+01
  2387   0.105467E+03   0.319244E+01   0.375190E-01  -0.606945E+01
  2388   0.105293E+03   0.317733E+01   0.374870E-01  -0.602220E+01
  2389   0.105111E+03   0.316250E+01   0.374550E-01  -0.597486E+01
  2390   0.104933E+03   0.314794E+01   0.374229E-01  -0.592742E+01
  2391   0.104746E+03   0.313365E+01   0.373908E-01  -0.587993E+01
  2392   0.104564E+03   0.311964E+01   0.373586E-01  -0.583237E+01
  2393   0.104373E+03   0.310590E+01   0.373264E-01  -0.578479E+01
  2394   0.104187E+03   0.309244E+01   0.372942E-01  -0.573717E+01
  2395   0.103992E+03   0.307926E+01   0.372619E-01  -0.568957E+01
  2396   0.103802E+03   0.306635E+01   0.372296E-01  -0.564196E+01
  2397   0.103603E+03   0.305372E+01   0.371972E-01  -0.559440E+01
  2398   0.103408E+03   0.304137E+01   0.371648E-01  -0.554687E+01
  2399   0.103205E+03   0.302929E+01   0.371323E-01  -0.549941E+01
  2400   0.103007E+03   0.301750E+01   0.370997E-01  -0.545202E+01
  2401   0.102800E+03   0.300598E+01   0.370672E-01  -0.540474E+01
  2402   0.102597E+03   0.299473E+01   0.370345E-01  -0.535755E+01
  2403   0.102386E+03   0.298377E+01   0.370018E-01  -0.531050E+01
  2404   0.102180E+03   0.297307E+01   0.369691E-01  -0.526358E+01
  2405   0.101966E+03   0.296266E+01   0.369363E-01  -0.521684E+01
  2406   0.101755E+03   0.295252E+01   0.369035E-01  -0.517024E+01
  2407   0.101537E+03   0.294266E+01   0.368706E-01  -0.512386E+01
  2408   0.101323E+03   0.293307E+01   0.368376E-01  -0.507765E+01
  2409   0.101102E+03   0.292375E+01   0.368046E-01  -0.503168E+01
  2410   0.100884E+03   0.291470E+01   0.367716E-01  -0.498592E+01
  2411   0.100659E+03   0.290593E+01   0.367385E-01  -0.494043E+01
  2412   0.100438E+03   0.289742E+01   0.367053E-01  -0.489517E+01
  2413   0.100209E+03   0.288918E+01   0.366721E-01  -0.485021E+01
  2414   0.999850E+02   0.288121E+01   0.366389E-01  -0.480552E+01
  2415   0.997529E+02   0.287350E+01   0.366055E-01  -0.476114E+01
  2416   0.995256E+02   0.286606E+01   0.365722E-01  -0.471706E+01
  2417   0.992903E+02   0.285888E+01   0.365387E-01  -0.467332E+01
  2418   0.990598E+02   0.285196E+01   0.365053E-01  -0.462991E+01
  2419   0.988215E+02   0.284530E+01   0.364717E-01  -0.458687E+01
  2420   0.985881E+02   0.283889E+01   0.364381E-01  -0.454418E+01
  2421   0.983470E+02   0.283274E+01   0.364045E-01  -0.450189E+01
  2422   0.981106E+02   0.282684E+01   0.363708E-01  -0.445996E+01
  2423   0.978669E+02   0.282119E+01   0.363371E-01  -0.441846E+01
