    47    0.13565E+04    0.96352E-01    0.00000E+00    0.10048E+01    0.13569E-06    0.86071E-03   -0.65596E-07
    48    0.13760E+04    0.10315E+00    0.00000E+00    0.85493E+00    0.13522E-06    0.84342E-03   -0.11710E-06
    49    0.13957E+04    0.11021E+00    0.00000E+00    0.70042E+00    0.13473E-06    0.82663E-03   -0.22042E-06
    50    0.14158E+04    0.11749E+00    0.00000E+00    0.53771E+00    0.13422E-06    0.81025E-03   -0.37497E-06
    51    0.14360E+04    0.12498E+00    0.00000E+00    0.36184E+00    0.13369E-06    0.79423E-03   -0.57381E-06
    52    0.14566E+04    0.13275E+00    0.00000E+00    0.16781E+00    0.13315E-06    0.77859E-03   -0.78444E-06
    53    0.14772E+04    0.14096E+00    0.00000E+00   -0.47561E-01    0.13259E-06    0.76343E-03   -0.96811E-06
    54    0.14978E+04    0.14961E+00    0.00000E+00   -0.27947E+00    0.13202E-06    0.74879E-03   -0.10861E-05
    55    0.15184E+04    0.15868E+00    0.00000E+00   -0.52300E+00    0.13144E-06    0.73476E-03   -0.10998E-05
    56    0.15395E+04    0.16803E+00    0.00000E+00   -0.77940E+00    0.13085E-06    0.72137E-03   -0.98606E-06
    57    0.15608E+04    0.17754E+00    0.00000E+00   -0.10482E+01    0.13024E-06    0.70859E-03   -0.78377E-06
    58    0.15824E+04    0.18723E+00    0.00000E+00   -0.13299E+01    0.12963E-06    0.69633E-03   -0.54707E-06
    59    0.16042E+04    0.19711E+00    0.00000E+00   -0.16247E+01    0.12900E-06    0.68453E-03   -0.33008E-06
    60    0.16261E+04    0.20724E+00    0.00000E+00   -0.19316E+01    0.12837E-06    0.67313E-03   -0.18677E-06
    61    0.16486E+04    0.21771E+00    0.00000E+00   -0.22497E+01    0.12773E-06    0.66206E-03   -0.15668E-06
    62    0.16709E+04    0.22850E+00    0.00000E+00   -0.25800E+01    0.12708E-06    0.65123E-03   -0.22172E-06
    63    0.16933E+04    0.23958E+00    0.00000E+00   -0.29237E+01    0.12642E-06    0.64060E-03   -0.34951E-06
    64    0.17161E+04    0.25098E+00    0.00000E+00   -0.32825E+01    0.12576E-06    0.63007E-03   -0.50767E-06
    65    0.17389E+04    0.26265E+00    0.00000E+00   -0.36573E+01    0.12510E-06    0.61959E-03   -0.66391E-06
    66    0.17621E+04    0.27456E+00    0.00000E+00   -0.40465E+01    0.12443E-06    0.60912E-03   -0.79100E-06
    67    0.17854E+04    0.28668E+00    0.00000E+00   -0.44475E+01    0.12376E-06    0.59872E-03   -0.88194E-06
    68    0.18091E+04    0.29907E+00    0.00000E+00   -0.48587E+01    0.12308E-06    0.58851E-03   -0.93475E-06
    69    0.18331E+04    0.31168E+00    0.00000E+00   -0.52784E+01    0.12240E-06    0.57859E-03   -0.94745E-06
    70    0.18573E+04    0.32455E+00    0.00000E+00   -0.57085E+01    0.12173E-06    0.56906E-03   -0.91808E-06
    71    0.18816E+04    0.33767E+00    0.00000E+00   -0.61513E+01    0.12105E-06    0.56001E-03   -0.84778E-06
    72    0.19062E+04    0.35100E+00    0.00000E+00   -0.66080E+01    0.12036E-06    0.55140E-03   -0.75011E-06
    73    0.19308E+04    0.36451E+00    0.00000E+00   -0.70789E+01    0.11968E-06    0.54319E-03   -0.64172E-06
    74    0.19557E+04    0.37819E+00    0.00000E+00   -0.75628E+01    0.11900E-06    0.53532E-03   -0.53923E-06
    75    0.19809E+04    0.39205E+00    0.00000E+00   -0.80579E+01    0.11831E-06    0.52773E-03   -0.45927E-06
    76    0.20064E+04    0.40609E+00    0.00000E+00   -0.85634E+01    0.11763E-06    0.52038E-03   -0.41508E-06
    77    0.20322E+04    0.42031E+00    0.00000E+00   -0.90791E+01    0.11694E-06    0.51322E-03   -0.40653E-06
    78    0.20584E+04    0.43472E+00    0.00000E+00   -0.96066E+01    0.11626E-06    0.50619E-03   -0.43012E-06
    79    0.20848E+04    0.44927E+00    0.00000E+00   -0.10142E+02    0.11557E-06    0.49926E-03   -0.48239E-06
    80    0.21114E+04    0.46397E+00    0.00000E+00   -0.10688E+02    0.11488E-06    0.49237E-03   -0.55986E-06
    81    0.21383E+04    0.47877E+00    0.00000E+00   -0.11243E+02    0.11420E-06    0.48550E-03   -0.65793E-06
    82    0.21654E+04    0.49369E+00    0.00000E+00   -0.11808E+02    0.11352E-06    0.47866E-03   -0.76752E-06
    83    0.21927E+04    0.50870E+00    0.00000E+00   -0.12382E+02    0.11283E-06    0.47188E-03   -0.87842E-06
    84    0.22202E+04    0.52380E+00    0.00000E+00   -0.12964E+02    0.11215E-06    0.46521E-03   -0.98043E-06
    85    0.22479E+04    0.53897E+00    0.00000E+00   -0.13554E+02    0.11148E-06    0.45868E-03   -0.10634E-05
    86    0.22758E+04    0.55421E+00    0.00000E+00   -0.14152E+02    0.11080E-06    0.45231E-03   -0.11196E-05
    87    0.23041E+04    0.56950E+00    0.00000E+00   -0.14756E+02    0.11013E-06    0.44611E-03   -0.11517E-05
    88    0.23324E+04    0.58485E+00    0.00000E+00   -0.15367E+02    0.10946E-06    0.44007E-03   -0.11648E-05
    89    0.23611E+04    0.60024E+00    0.00000E+00   -0.15985E+02    0.10879E-06    0.43419E-03   -0.11641E-05
    90    0.23899E+04    0.61565E+00    0.00000E+00   -0.16609E+02    0.10812E-06    0.42845E-03   -0.11546E-05
    91    0.24189E+04    0.63105E+00    0.00000E+00   -0.17238E+02    0.10746E-06    0.42286E-03   -0.11406E-05
    92    0.24482E+04    0.64643E+00    0.00000E+00   -0.17872E+02    0.10680E-06    0.41740E-03   -0.11234E-05
    93    0.24778E+04    0.66179E+00    0.00000E+00   -0.18510E+02    0.10614E-06    0.41208E-03   -0.11034E-05
    94    0.25075E+04    0.67710E+00    0.00000E+00   -0.19152E+02    0.10549E-06    0.40688E-03   -0.10808E-05
    95    0.25375E+04    0.69234E+00    0.00000E+00   -0.19799E+02    0.10484E-06    0.40181E-03   -0.10561E-05
    96    0.25674E+04    0.70750E+00    0.00000E+00   -0.20448E+02    0.10419E-06    0.39686E-03   -0.10296E-05
    97    0.25978E+04    0.72258E+00    0.00000E+00   -0.21100E+02    0.10355E-06    0.39202E-03   -0.10018E-05
    98    0.26284E+04    0.73756E+00    0.00000E+00   -0.21753E+02    0.10291E-06    0.38730E-03   -0.97300E-06
    99    0.26591E+04    0.75240E+00    0.00000E+00   -0.22410E+02    0.10227E-06    0.38268E-03   -0.94358E-06
   100    0.26901E+04    0.76711E+00    0.00000E+00   -0.23065E+02    0.10164E-06    0.37816E-03   -0.91393E-06
   101    0.27213E+04    0.78175E+00    0.00000E+00   -0.23723E+02    0.10101E-06    0.37374E-03   -0.88442E-06
   102    0.27529E+04    0.79616E+00    0.00000E+00   -0.24380E+02    0.10039E-06    0.36941E-03   -0.85544E-06
   103    0.27845E+04    0.81043E+00    0.00000E+00   -0.25039E+02    0.99763E-07    0.36516E-03   -0.82735E-06
   104    0.28163E+04    0.82454E+00    0.00000E+00   -0.25695E+02    0.99145E-07    0.36100E-03   -0.80053E-06
   105    0.28483E+04    0.83843E+00    0.00000E+00   -0.26351E+02    0.98530E-07    0.35692E-03   -0.77537E-06
   106    0.28805E+04    0.85217E+00    0.00000E+00   -0.27005E+02    0.97919E-07    0.35292E-03   -0.75223E-06
   107    0.29127E+04    0.86562E+00    0.00000E+00   -0.27656E+02    0.97312E-07    0.34898E-03   -0.73150E-06
   108    0.29452E+04    0.87884E+00    0.00000E+00   -0.28306E+02    0.96709E-07    0.34511E-03   -0.71354E-06
   109    0.29778E+04    0.89176E+00    0.00000E+00   -0.28952E+02    0.96110E-07    0.34130E-03   -0.69874E-06
   110    0.30106E+04    0.90438E+00    0.00000E+00   -0.29593E+02    0.95515E-07    0.33755E-03   -0.68747E-06
   111    0.30435E+04    0.91679E+00    0.00000E+00   -0.30230E+02    0.94924E-07    0.33385E-03   -0.68000E-06
   112    0.30765E+04    0.92889E+00    0.00000E+00   -0.30864E+02    0.94337E-07    0.33020E-03   -0.67619E-06
   113    0.31098E+04    0.94070E+00    0.00000E+00   -0.31492E+02    0.93755E-07    0.32660E-03   -0.67579E-06
   114    0.31432E+04    0.95213E+00    0.00000E+00   -0.32113E+02    0.93176E-07    0.32306E-03   -0.67854E-06
   115    0.31768E+04    0.96334E+00    0.00000E+00   -0.32728E+02    0.92602E-07    0.31956E-03   -0.68421E-06
   116    0.32104E+04    0.97410E+00    0.00000E+00   -0.33336E+02    0.92032E-07    0.31611E-03   -0.69254E-06
   117    0.32444E+04    0.98449E+00    0.00000E+00   -0.33935E+02    0.91466E-07    0.31272E-03   -0.70329E-06
   118    0.32784E+04    0.99465E+00    0.00000E+00   -0.34527E+02    0.90904E-07    0.30937E-03   -0.71621E-06
   119    0.33125E+04    0.10044E+01    0.00000E+00   -0.35109E+02    0.90346E-07    0.30607E-03   -0.73104E-06
   120    0.33468E+04    0.10137E+01    0.00000E+00   -0.35682E+02    0.89793E-07    0.30282E-03   -0.74755E-06
   121    0.33810E+04    0.10227E+01    0.00000E+00   -0.36244E+02    0.89243E-07    0.29961E-03   -0.76548E-06
   122    0.34153E+04    0.10313E+01    0.00000E+00   -0.36797E+02    0.88698E-07    0.29646E-03   -0.78459E-06
   123    0.34497E+04    0.10393E+01    0.00000E+00   -0.37338E+02    0.88157E-07    0.29335E-03   -0.80462E-06
   124    0.34842E+04    0.10470E+01    0.00000E+00   -0.37866E+02    0.87619E-07    0.29029E-03   -0.82534E-06
   125    0.35187E+04    0.10543E+01    0.00000E+00   -0.38382E+02    0.87086E-07    0.28727E-03   -0.84650E-06
   126    0.35533E+04    0.10611E+01    0.00000E+00   -0.38887E+02    0.86558E-07    0.28430E-03   -0.86784E-06
   127    0.35878E+04    0.10675E+01    0.00000E+00   -0.39378E+02    0.86033E-07    0.28137E-03   -0.88913E-06
   128    0.36224E+04    0.10734E+01    0.00000E+00   -0.39855E+02    0.85512E-07    0.27849E-03   -0.91011E-06
   129    0.36570E+04    0.10788E+01    0.00000E+00   -0.40318E+02    0.84995E-07    0.27566E-03   -0.93053E-06
   130    0.36917E+04    0.10838E+01    0.00000E+00   -0.40765E+02    0.84483E-07    0.27286E-03   -0.95016E-06
   131    0.37263E+04    0.10883E+01    0.00000E+00   -0.41198E+02    0.83975E-07    0.27011E-03   -0.96878E-06
   132    0.37611E+04    0.10923E+01    0.00000E+00   -0.41614E+02    0.83470E-07    0.26741E-03   -0.98634E-06
   133    0.37957E+04    0.10958E+01    0.00000E+00   -0.42016E+02    0.82970E-07    0.26475E-03   -0.10028E-05
   134    0.38304E+04    0.10989E+01    0.00000E+00   -0.42398E+02    0.82474E-07    0.26212E-03   -0.10182E-05
   135    0.38650E+04    0.11015E+01    0.00000E+00   -0.42765E+02    0.81982E-07    0.25954E-03   -0.10325E-05
   136    0.38996E+04    0.11036E+01    0.00000E+00   -0.43111E+02    0.81493E-07    0.25700E-03   -0.10457E-05
   137    0.39341E+04    0.11051E+01    0.00000E+00   -0.43440E+02    0.81009E-07    0.25450E-03   -0.10577E-05
