   150    0.43740E+04    0.10880E+01    0.75133E-02   -0.45715E+02
   151    0.44066E+04    0.10831E+01    0.76219E-02   -0.45741E+02
   152    0.44390E+04    0.10778E+01    0.77315E-02   -0.45743E+02
   153    0.44712E+04    0.10720E+01    0.78421E-02   -0.45719E+02
   154    0.45032E+04    0.10659E+01    0.79538E-02   -0.45672E+02
   155    0.45350E+04    0.10594E+01    0.80664E-02   -0.45599E+02
   156    0.45663E+04    0.10525E+01    0.81801E-02   -0.45502E+02
   157    0.45977E+04    0.10453E+01    0.82949E-02   -0.45379E+02
   158    0.46287E+04    0.10377E+01    0.84106E-02   -0.45230E+02
   159    0.46594E+04    0.10298E+01    0.85274E-02   -0.45056E+02
   160    0.46899E+04    0.10215E+01    0.86452E-02   -0.44855E+02
   161    0.47201E+04    0.10130E+01    0.87641E-02   -0.44628E+02
   162    0.47500E+04    0.10041E+01    0.88840E-02   -0.44376E+02
   163    0.47798E+04    0.99500E+00    0.90049E-02   -0.44096E+02
   164    0.48091E+04    0.98563E+00    0.91269E-02   -0.43791E+02
   165    0.48383E+04    0.97597E+00    0.92499E-02   -0.43459E+02
   166    0.48671E+04    0.96617E+00    0.93740E-02   -0.43099E+02
   167    0.48958E+04    0.95600E+00    0.94991E-02   -0.42714E+02
   168    0.49239E+04    0.94584E+00    0.96252E-02   -0.42302E+02
   169    0.49517E+04    0.93539E+00    0.97524E-02   -0.41861E+02
   170    0.49792E+04    0.92487E+00    0.98806E-02   -0.41394E+02
   171    0.50063E+04    0.91428E+00    0.10010E-01   -0.40898E+02
   172    0.50329E+04    0.90355E+00    0.10140E-01   -0.40374E+02
   173    0.50591E+04    0.89268E+00    0.10271E-01   -0.39824E+02
   174    0.50849E+04    0.88197E+00    0.10404E-01   -0.39246E+02
   175    0.51104E+04    0.87112E+00    0.10537E-01   -0.38640E+02
   176    0.51353E+04    0.86035E+00    0.10671E-01   -0.38006E+02
   177    0.51598E+04    0.84959E+00    0.10807E-01   -0.37346E+02
   178    0.51838E+04    0.83906E+00    0.10943E-01   -0.36657E+02
   179    0.52074E+04    0.82847E+00    0.11080E-01   -0.35940E+02
   180    0.52306E+04    0.81804E+00    0.11218E-01   -0.35197E+02
   181    0.52533E+04    0.80776E+00    0.11358E-01   -0.34427E+02
   182    0.52755E+04    0.79772E+00    0.11498E-01   -0.33630E+02
   183    0.52972E+04    0.78784E+00    0.11639E-01   -0.32805E+02
   184    0.53184E+04    0.77820E+00    0.11781E-01   -0.31954E+02
   185    0.53393E+04    0.76894E+00    0.11924E-01   -0.31077E+02
   186    0.53592E+04    0.75993E+00    0.12068E-01   -0.30173E+02
   187    0.53790E+04    0.75130E+00    0.12213E-01   -0.29242E+02
   188    0.53983E+04    0.74304E+00    0.12359E-01   -0.28286E+02
   189    0.54169E+04    0.73519E+00    0.12506E-01   -0.27304E+02
   190    0.54354E+04    0.72780E+00    0.12654E-01   -0.26298E+02
   191    0.54530E+04    0.72089E+00    0.12802E-01   -0.25264E+02
   192    0.54702E+04    0.71449E+00    0.12952E-01   -0.24206E+02
   193    0.54867E+04    0.70864E+00    0.13102E-01   -0.23124E+02
   194    0.55029E+04    0.70337E+00    0.13253E-01   -0.22017E+02
   195    0.55185E+04    0.69872E+00    0.13405E-01   -0.20886E+02
   196    0.55334E+04    0.69472E+00    0.13558E-01   -0.19731E+02
   197    0.55479E+04    0.69143E+00    0.13712E-01   -0.18554E+02
   198    0.55619E+04    0.68886E+00    0.13866E-01   -0.17353E+02
   199    0.55753E+04    0.68705E+00    0.14022E-01   -0.16130E+02
   200    0.55882E+04    0.68603E+00    0.14178E-01   -0.14885E+02
   201    0.56005E+04    0.68586E+00    0.14335E-01   -0.13617E+02
   202    0.56123E+04    0.68655E+00    0.14492E-01   -0.12329E+02
   203    0.56235E+04    0.68816E+00    0.14651E-01   -0.11018E+02
   204    0.56340E+04    0.69071E+00    0.14810E-01   -0.96894E+01
   205    0.56439E+04    0.69425E+00    0.14970E-01   -0.83393E+01
   206    0.56532E+04    0.69880E+00    0.15131E-01   -0.69695E+01
   207    0.56619E+04    0.70441E+00    0.15292E-01   -0.55805E+01
   208    0.56699E+04    0.71111E+00    0.15454E-01   -0.41728E+01
   209    0.56773E+04    0.71893E+00    0.15617E-01   -0.27467E+01
   210    0.56841E+04    0.72793E+00    0.15780E-01   -0.13033E+01
   211    0.56902E+04    0.73813E+00    0.15944E-01    0.15756E+00
   212    0.56957E+04    0.74956E+00    0.16109E-01    0.16348E+01
   213    0.57005E+04    0.76226E+00    0.16274E-01    0.31285E+01
   214    0.57048E+04    0.77624E+00    0.16440E-01    0.46373E+01
   215    0.57084E+04    0.79168E+00    0.16607E-01    0.61607E+01
   216    0.57113E+04    0.80840E+00    0.16774E-01    0.76990E+01
   217    0.57137E+04    0.82656E+00    0.16942E-01    0.92503E+01
   218    0.57154E+04    0.84615E+00    0.17110E-01    0.10815E+02
   219    0.57165E+04    0.86717E+00    0.17279E-01    0.12393E+02
   220    0.57170E+04    0.88978E+00    0.17449E-01    0.13981E+02
   221    0.57169E+04    0.91389E+00    0.17619E-01    0.15582E+02
   222    0.57162E+04    0.93967E+00    0.17789E-01    0.17192E+02
   223    0.57148E+04    0.96702E+00    0.17960E-01    0.18814E+02
   224    0.57128E+04    0.99596E+00    0.18131E-01    0.20442E+02
   225    0.57103E+04    0.10266E+01    0.18303E-01    0.22082E+02
   226    0.57071E+04    0.10590E+01    0.18475E-01    0.23728E+02
   227    0.57032E+04    0.10932E+01    0.18648E-01    0.25382E+02
   228    0.56988E+04    0.11291E+01    0.18821E-01    0.27042E+02
   229    0.56938E+04    0.11667E+01    0.18994E-01    0.28708E+02
   230    0.56881E+04    0.12062E+01    0.19168E-01    0.30379E+02
   231    0.56817E+04    0.12476E+01    0.19342E-01    0.32056E+02
   232    0.56748E+04    0.12908E+01    0.19517E-01    0.33736E+02
   233    0.56674E+04    0.13360E+01    0.19691E-01    0.35418E+02
   234    0.56591E+04    0.13831E+01    0.19866E-01    0.37103E+02
   235    0.56503E+04    0.14321E+01    0.20042E-01    0.38789E+02
   236    0.56409E+04    0.14831E+01    0.20217E-01    0.40477E+02
   237    0.56308E+04    0.15361E+01    0.20393E-01    0.42165E+02
   238    0.56202E+04    0.15913E+01    0.20568E-01    0.43852E+02
   239    0.56090E+04    0.16483E+01    0.20744E-01    0.45538E+02
   240    0.55970E+04    0.17075E+01    0.20921E-01    0.47222E+02
   241    0.55846E+04    0.17688E+01    0.21097E-01    0.48902E+02
   242    0.55716E+04    0.18321E+01    0.21273E-01    0.50580E+02
   243    0.55580E+04    0.18976E+01    0.21450E-01    0.52253E+02
   244    0.55438E+04    0.19652E+01    0.21626E-01    0.53922E+02
   245    0.55290E+04    0.20350E+01    0.21803E-01    0.55584E+02
   246    0.55137E+04    0.21070E+01    0.21979E-01    0.57240E+02
   247    0.54978E+04    0.21810E+01    0.22156E-01    0.58889E+02
   248    0.54813E+04    0.22576E+01    0.22332E-01    0.60530E+02
   249    0.54644E+04    0.23361E+01    0.22509E-01    0.62163E+02
   250    0.54469E+04    0.24170E+01    0.22685E-01    0.63786E+02
   251    0.54289E+04    0.25000E+01    0.22861E-01    0.65400E+02
   252    0.54102E+04    0.25854E+01    0.23038E-01    0.67003E+02
   253    0.53913E+04    0.26728E+01    0.23214E-01    0.68593E+02
   254    0.53717E+04    0.27626E+01    0.23389E-01    0.70172E+02
   255    0.53516E+04    0.28546E+01    0.23565E-01    0.71738E+02
   256    0.53310E+04    0.29490E+01    0.23741E-01    0.73292E+02
   257    0.53100E+04    0.30454E+01    0.23916E-01    0.74826E+02
   258    0.52885E+04    0.31443E+01    0.24091E-01    0.76352E+02
   259    0.52665E+04    0.32454E+01    0.24266E-01    0.77856E+02
   260    0.52442E+04    0.33487E+01    0.24440E-01    0.79351E+02
   261    0.52213E+04    0.34542E+01    0.24614E-01    0.80817E+02
   262    0.51979E+04    0.35621E+01    0.24788E-01    0.82275E+02
   263    0.51743E+04    0.36721E+01    0.24961E-01    0.83717E+02
   264    0.51502E+04    0.37845E+01    0.25135E-01    0.85137E+02
   265    0.51255E+04    0.38989E+01    0.25307E-01    0.86527E+02
   266    0.51005E+04    0.40158E+01    0.25480E-01    0.87909E+02
   267    0.50750E+04    0.41347E+01    0.25652E-01    0.89261E+02
   268    0.50491E+04    0.42559E+01    0.25823E-01    0.90598E+02
   269    0.50227E+04    0.43793E+01    0.25995E-01    0.91912E+02
   270    0.49960E+04    0.45048E+01    0.26165E-01    0.93203E+02
   271    0.49689E+04    0.46325E+01    0.26336E-01    0.94472E+02
   272    0.49416E+04    0.47625E+01    0.26505E-01    0.95710E+02
   273    0.49138E+04    0.48943E+01    0.26675E-01    0.96933E+02
   274    0.48858E+04    0.50284E+01    0.26843E-01    0.98119E+02
   275    0.48573E+04    0.51645E+01    0.27012E-01    0.99289E+02
   276    0.48286E+04    0.53026E+01    0.27179E-01    0.10042E+03
   277    0.47995E+04    0.54428E+01    0.27347E-01    0.10154E+03
   278    0.47702E+04    0.55850E+01    0.27513E-01    0.10262E+03
   279    0.47405E+04    0.57292E+01    0.27680E-01    0.10367E+03
   280    0.47106E+04    0.58753E+01    0.27845E-01    0.10470E+03
   281    0.46805E+04    0.60234E+01    0.28010E-01    0.10570E+03
   282    0.46500E+04    0.61732E+01    0.28174E-01    0.10667E+03
   283    0.46193E+04    0.63250E+01    0.28338E-01    0.10760E+03
   284    0.45883E+04    0.64786E+01    0.28502E-01    0.10851E+03
   285    0.45572E+04    0.66341E+01    0.28664E-01    0.10939E+03
   286    0.45257E+04    0.67912E+01    0.28826E-01    0.11022E+03
   287    0.44941E+04    0.69501E+01    0.28988E-01    0.11104E+03
   288    0.44623E+04    0.71107E+01    0.29148E-01    0.11182E+03
   289    0.44302E+04    0.72730E+01    0.29308E-01    0.11257E+03
   290    0.43980E+04    0.74367E+01    0.29468E-01    0.11328E+03
   291    0.43657E+04    0.76026E+01    0.29627E-01    0.11396E+03
   292    0.43329E+04    0.77697E+01    0.29785E-01    0.11461E+03
   293    0.43003E+04    0.79375E+01    0.29942E-01    0.11521E+03
   294    0.42673E+04    0.81075E+01    0.30099E-01    0.11579E+03
   295    0.42344E+04    0.82783E+01    0.30255E-01    0.11633E+03
   296    0.42013E+04    0.84513E+01    0.30411E-01    0.11684E+03
   297    0.41680E+04    0.86242E+01    0.30566E-01    0.11731E+03
   298    0.41346E+04    0.87995E+01    0.30720E-01    0.11775E+03
   299    0.41011E+04    0.89761E+01    0.30873E-01    0.11814E+03
   300    0.40675E+04    0.91528E+01    0.31026E-01    0.11850E+03
   301    0.40338E+04    0.93310E+01    0.31178E-01    0.11882E+03
   302    0.40001E+04    0.95099E+01    0.31330E-01    0.11912E+03
   303    0.39664E+04    0.96903E+01    0.31480E-01    0.11937E+03
   304    0.39326E+04    0.98722E+01    0.31630E-01    0.11957E+03
   305    0.38987E+04    0.10054E+02    0.31780E-01    0.11975E+03
   306    0.38648E+04    0.10237E+02    0.31928E-01    0.11989E+03
   307    0.38309E+04    0.10420E+02    0.32076E-01    0.11998E+03
   308    0.37970E+04    0.10605E+02    0.32224E-01    0.12005E+03
   309    0.37632E+04    0.10790E+02    0.32370E-01    0.12007E+03
   310    0.37293E+04    0.10975E+02    0.32516E-01    0.12006E+03
   311    0.36955E+04    0.11162E+02    0.32661E-01    0.12000E+03
   312    0.36617E+04    0.11348E+02    0.32805E-01    0.11991E+03
   313    0.36280E+04    0.11535E+02    0.32949E-01    0.11978E+03
   314    0.35943E+04    0.11723E+02    0.33092E-01    0.11962E+03
   315    0.35607E+04    0.11910E+02    0.33234E-01    0.11941E+03
   316    0.35272E+04    0.12097E+02    0.33376E-01    0.11916E+03
   317    0.34938E+04    0.12284E+02    0.33517E-01    0.11888E+03
   318    0.34604E+04    0.12472E+02    0.33657E-01    0.11856E+03
   319    0.34272E+04    0.12660E+02    0.33797E-01    0.11820E+03
   320    0.33942E+04    0.12848E+02    0.33936E-01    0.11781E+03
   321    0.33612E+04    0.13036E+02    0.34074E-01    0.11738E+03
   322    0.33284E+04    0.13222E+02    0.34211E-01    0.11691E+03
   323    0.32957E+04    0.13409E+02    0.34348E-01    0.11640E+03
   324    0.32632E+04    0.13597E+02    0.34485E-01    0.11585E+03
   325    0.32309E+04    0.13781E+02    0.34620E-01    0.11528E+03
   326    0.31987E+04    0.13967E+02    0.34755E-01    0.11465E+03
   327    0.31667E+04    0.14152E+02    0.34890E-01    0.11399E+03
   328    0.31349E+04    0.14335E+02    0.35023E-01    0.11330E+03
   329    0.31033E+04    0.14519E+02    0.35157E-01    0.11257E+03
   330    0.30719E+04    0.14701E+02    0.35289E-01    0.11180E+03
   331    0.30408E+04    0.14882E+02    0.35421E-01    0.11100E+03
   332    0.30099E+04    0.15063E+02    0.35552E-01    0.11017E+03
   333    0.29792E+04    0.15243E+02    0.35683E-01    0.10930E+03
   334    0.29488E+04    0.15422E+02    0.35814E-01    0.10840E+03
   335    0.29185E+04    0.15599E+02    0.35944E-01    0.10746E+03
   336    0.28886E+04    0.15774E+02    0.36073E-01    0.10649E+03
   337    0.28590E+04    0.15949E+02    0.36202E-01    0.10547E+03
   338    0.28295E+04    0.16122E+02    0.36330E-01    0.10443E+03
   339    0.28005E+04    0.16295E+02    0.36458E-01    0.10335E+03
   340    0.27717E+04    0.16465E+02    0.36585E-01    0.10225E+03
   341    0.27431E+04    0.16634E+02    0.36712E-01    0.10111E+03
   342    0.27149E+04    0.16802E+02    0.36839E-01    0.99936E+02
   343    0.26870E+04    0.16967E+02    0.36965E-01    0.98732E+02
   344    0.26595E+04    0.17131E+02    0.37091E-01    0.97498E+02
   345    0.26322E+04    0.17292E+02    0.37216E-01    0.96235E+02
   346    0.26053E+04    0.17453E+02    0.37342E-01    0.94948E+02
   347    0.25786E+04    0.17610E+02    0.37466E-01    0.93625E+02
   348    0.25524E+04    0.17765E+02    0.37591E-01    0.92271E+02
   349    0.25265E+04    0.17919E+02    0.37715E-01    0.90888E+02
   350    0.25009E+04    0.18070E+02    0.37839E-01    0.89482E+02
   351    0.24759E+04    0.18219E+02    0.37963E-01    0.88046E+02
   352    0.24510E+04    0.18366E+02    0.38087E-01    0.86580E+02
   353    0.24266E+04    0.18510E+02    0.38210E-01    0.85100E+02
   354    0.24024E+04    0.18652E+02    0.38334E-01    0.83581E+02
   355    0.23788E+04    0.18791E+02    0.38457E-01    0.82041E+02
   356    0.23555E+04    0.18928E+02    0.38580E-01    0.80485E+02
   357    0.23325E+04    0.19063E+02    0.38703E-01    0.78900E+02
   358    0.23101E+04    0.19193E+02    0.38826E-01    0.77300E+02
   359    0.22879E+04    0.19321E+02    0.38948E-01    0.75670E+02
   360    0.22662E+04    0.19447E+02    0.39071E-01    0.74021E+02
   361    0.22448E+04    0.19570E+02    0.39194E-01    0.72349E+02
   362    0.22240E+04    0.19690E+02    0.39317E-01    0.70657E+02
   363    0.22034E+04    0.19807E+02    0.39440E-01    0.68948E+02
   364    0.21834E+04    0.19920E+02    0.39563E-01    0.67216E+02
   365    0.21637E+04    0.20031E+02    0.39686E-01    0.65469E+02
   366    0.21445E+04    0.20139E+02    0.39809E-01    0.63704E+02
   367    0.21257E+04    0.20242E+02    0.39932E-01    0.61922E+02
   368    0.21072E+04    0.20343E+02    0.40055E-01    0.60126E+02
   369    0.20893E+04    0.20441E+02    0.40179E-01    0.58312E+02
   370    0.20718E+04    0.20536E+02    0.40303E-01    0.56487E+02
   371    0.20547E+04    0.20626E+02    0.40427E-01    0.54646E+02
   372    0.20380E+04    0.20714E+02    0.40551E-01    0.52794E+02
   373    0.20217E+04    0.20798E+02    0.40675E-01    0.50928E+02
   374    0.20060E+04    0.20879E+02    0.40800E-01    0.49052E+02
   375    0.19906E+04    0.20956E+02    0.40925E-01    0.47166E+02
   376    0.19757E+04    0.21030E+02    0.41050E-01    0.45269E+02
   377    0.19612E+04    0.21100E+02    0.41176E-01    0.43365E+02
   378    0.19472E+04    0.21166E+02    0.41302E-01    0.41451E+02
   379    0.19336E+04    0.21229E+02    0.41428E-01    0.39531E+02
   380    0.19205E+04    0.21289E+02    0.41554E-01    0.37603E+02
   381    0.19078E+04    0.21342E+02    0.41682E-01    0.35670E+02
   382    0.18955E+04    0.21394E+02    0.41809E-01    0.33733E+02
   383    0.18837E+04    0.21441E+02    0.41937E-01    0.31790E+02
   384    0.18724E+04    0.21484E+02    0.42065E-01    0.29845E+02
   385    0.18614E+04    0.21524E+02    0.42194E-01    0.27897E+02
   386    0.18509E+04    0.21561E+02    0.42324E-01    0.25947E+02
   387    0.18409E+04    0.21592E+02    0.42453E-01    0.23996E+02
   388    0.18312E+04    0.21620E+02    0.42584E-01    0.22045E+02
   389    0.18221E+04    0.21642E+02    0.42715E-01    0.20095E+02
   390    0.18133E+04    0.21663E+02    0.42846E-01    0.18147E+02
   391    0.18051E+04    0.21679E+02    0.42978E-01    0.16200E+02
   392    0.17971E+04    0.21693E+02    0.43111E-01    0.14257E+02
   393    0.17898E+04    0.21702E+02    0.43244E-01    0.12318E+02
   394    0.17828E+04    0.21707E+02    0.43378E-01    0.10383E+02
   395    0.17761E+04    0.21707E+02    0.43512E-01    0.84532E+01
