# L    TT             EE             BB             TE  
1.040000000000000000e+02 2.790144494093518460e+03 9.844498567596378091e-01 6.510053217163698502e-02 -2.538868240280730149e+01
1.050000000000000000e+02 2.822103549635628497e+03 1.005927652720669752e+00 6.511575199661424895e-02 -2.601406278169332964e+01
1.060000000000000000e+02 2.854251312839602178e+03 1.027066897257163269e+00 6.513093787572933613e-02 -2.663889824547705842e+01
1.070000000000000000e+02 2.886580789357270987e+03 1.047848134050437308e+00 6.514608982228146938e-02 -2.726264141739115487e+01
1.080000000000000000e+02 2.919084984840460493e+03 1.068251906781808813e+00 6.516120784956984380e-02 -2.788474492066823274e+01
1.090000000000000000e+02 2.951756904941001267e+03 1.088258759132597397e+00 6.517629197089373772e-02 -2.850466137854095194e+01
1.100000000000000000e+02 2.984589555310721153e+03 1.107849234784119563e+00 6.519134219955231846e-02 -2.912184341424197243e+01
1.110000000000000000e+02 3.017575941601447084e+03 1.127003877417694255e+00 6.520635854884486438e-02 -2.973574365100393280e+01
1.120000000000000000e+02 3.050709069465009179e+03 1.145703230714640419e+00 6.522134103207054279e-02 -3.034581471205947167e+01
1.130000000000000000e+02 3.083981944553234371e+03 1.163927838356273670e+00 6.523628966252863204e-02 -3.095150922064124899e+01
1.140000000000000000e+02 3.117387572517951867e+03 1.181658244023914728e+00 6.525120445351828558e-02 -3.155227979998190690e+01
1.150000000000000000e+02 3.150918959010990420e+03 1.198874991398880319e+00 6.526608541833880950e-02 -3.214757907331409825e+01
1.160000000000000000e+02 3.184569109684176965e+03 1.215558624162488499e+00 6.528093257028938501e-02 -3.273685966387044743e+01
1.170000000000000000e+02 3.218331030189339799e+03 1.231689685996058214e+00 6.529574592266922106e-02 -3.331957419488362859e+01
1.180000000000000000e+02 3.252197726178309495e+03 1.247248720580906411e+00 6.531052548877755437e-02 -3.389517528958628390e+01
1.190000000000000000e+02 3.286162203302910711e+03 1.262216271598352035e+00 6.532527128191360777e-02 -3.446311557121104130e+01
1.200000000000000000e+02 3.320217467214976296e+03 1.276572882729712699e+00 6.533998331537663184e-02 -3.502284766299057850e+01
1.210000000000000000e+02 3.354356523566331362e+03 1.290299097656306904e+00 6.535466160246582168e-02 -3.557382418815753056e+01
