# CAMB lensed gradient Cls from ell=0 to 6900; :math:`T\nabla T`, :math:`E\nabla E`, :math:`B\nabla B`, :math:`PP_\perp`, :math:`T\nabla E`, :math:`TP_\perp`, :math:`(\nabla T)^2`, :math:`\nabla T\nabla T`
4.122362493202916589e+00 2.494777956001961944e-04 3.104399812081624791e-06 1.212310769754422882e-07 4.382920154309526313e-03 -4.371588299908511243e-06 4.215883891676909023e+00 4.123846628288898586e+00
4.001328838393679810e+00 2.568794409458562220e-04 3.103243096152190904e-06 1.253320657626864629e-07 3.842481797649596135e-03 -4.315271884596708532e-06 4.090711360819099696e+00 4.002806713508918257e+00
3.887358038156822904e+00 2.641995033585583488e-04 3.102042856968362092e-06 1.294361359252238376e-07 3.315082543234182475e-03 -4.257182243173869333e-06 3.972869163108370127e+00 3.888830018968821189e+00
3.779839313027409720e+00 2.714437339080806935e-04 3.100810293173481230e-06 1.335517592744787531e-07 2.798697737163187427e-03 -4.197174823595433736e-06 3.861723334349329129e+00 3.781305070313061290e+00
3.678201488452632173e+00 2.786054622137073243e-04 3.099535932356173159e-06 1.376674410394623083e-07 2.290765780299378225e-03 -4.135482544463544538e-06 3.756683163670121228e+00 3.679661345503897785e+00
3.581971510740198372e+00 2.856779774137048998e-04 3.098230299431485091e-06 1.417911228932670708e-07 1.789271340847488736e-03 -4.071982761701761477e-06 3.657256860613175675e+00 3.583425187341904294e+00
3.490887252275114871e+00 2.926830272195463491e-04 3.096884582693367750e-06 1.459120712353679395e-07 1.292818147609655017e-03 -4.006891182792272381e-06 3.563166509367818868e+00 3.492335033023181268e+00
3.404711781503061196e+00 2.996385613841133695e-04 3.095508295227700633e-06 1.500373885702685184e-07 8.008934249833771614e-04 -3.940103216085411835e-06 3.474159882598581106e+00 3.406153406995669375e+00
3.322968676160556800e+00 3.065446665351723903e-04 3.094093925017151608e-06 1.541577550657297908e-07 3.152664175673596772e-04 -3.871820461432630901e-06 3.389747719128073378e+00 3.324404407579974130e+00
3.245191292188091214e+00 3.133910621824372543e-04 3.092650206112177287e-06 1.582796431929147586e-07 -1.624997716207781274e-04 -3.801954409354439541e-06 3.309450777257530341e+00 3.246620892192868091e+00
3.171072697412756991e+00 3.201703478474641497e-04 3.091170595451174110e-06 1.623948077714816390e-07 -6.329109211159178981e-04 -3.730693855905712390e-06 3.232951599524805708e+00 3.172496403531477327e+00
3.100364835617241077e+00 3.268798143178179008e-04 3.089663041541484354e-06 1.665090813231486032e-07 -1.097184855287598520e-03 -3.657963990753064371e-06 3.159991676002916527e+00 3.101782430420397585e+00
3.033068883927147574e+00 3.335037930107058977e-04 3.088121984088514776e-06 1.706153076283758104e-07 -1.557290735569031486e-03 -3.583942378123958077e-06 3.090563493991720367e+00 3.034480583716677060e+00
2.969152676715819172e+00 3.400290802960065448e-04 3.086554047299987389e-06 1.747181439642448164e-07 -2.013534389280629416e-03 -3.508565975319997283e-06 3.024626143785342336e+00 2.970558274894312678e+00
2.908312253211909670e+00 3.464482935292010680e-04 3.084954840466177904e-06 1.788117415528526741e-07 -2.464606709342720241e-03 -3.432002680905629741e-06 2.961868464838574244e+00 2.909711961632571509e+00
2.850193849023392900e+00 3.527569369313009575e-04 3.083332055546647647e-06 1.829019193359875857e-07 -2.908876627631289732e-03 -3.354200656659678420e-06 2.901929318710227523e+00 2.851587475187482124e+00
2.794594546949416003e+00 3.589384414351176784e-04 3.081680420933409753e-06 1.869820144518779401e-07 -3.344230271072422874e-03 -3.275318298933863879e-06 2.844599751058030090e+00 2.795982263233091292e+00
2.741374673297832132e+00 3.649817511724852241e-04 3.080006716133405103e-06 1.910570908890460961e-07 -3.769196125951147346e-03 -3.195312132688730637e-06 2.789733883814859539e+00 2.742756321207370451e+00
2.690401721879031260e+00 3.708879118250068586e-04 3.078306464986809873e-06 1.951214024861169132e-07 -4.184436446793875046e-03 -3.114331362507988984e-06 2.737194117520957537e+00 2.691777460200226013e+00
2.641572394340184093e+00 3.766622542430754787e-04 3.076586212043057087e-06 1.991799161827790432e-07 -4.591049706011541588e-03 -3.032340171096756460e-06 2.686871860498948106e+00 2.642942066641722931e+00
2.594767068719572745e+00 3.823084447836182882e-04 3.074842135594559358e-06 2.032276379417547146e-07 -4.990015658960774390e-03 -2.949479885170549314e-06 2.638643198946408308e+00 2.596130824874006038e+00
2.549907360970215642e+00 3.878336064936519834e-04 3.073080259394490269e-06 2.072691349811125827e-07 -5.382306409465403320e-03 -2.865720940203555659e-06 2.592425207157443179e+00 2.551265050536067225e+00
2.506935215966135999e+00 3.932336751356818377e-04 3.071297138109759086e-06 2.112998923515902985e-07 -5.768724249544784390e-03 -2.781197388564332734e-06 2.548156193135582726e+00 2.508286979506353376e+00
2.465715534052063784e+00 3.985020306938682512e-04 3.069498736551749716e-06 2.153245355208693962e-07 -6.148550347110715193e-03 -2.695885952956610385e-06 2.505697152832844221e+00 2.467061239086381530e+00
2.426099826925977698e+00 4.036280222829405264e-04 3.067681994257222715e-06 2.193390193189550397e-07 -6.520805991036237627e-03 -2.609914136376857476e-06 2.464896477850039513e+00 2.427439592366878784e+00
2.387942688418401627e+00 4.086057018568283882e-04 3.065851998064340082e-06 2.233472108465524832e-07 -6.884679596761941398e-03 -2.523262994222642887e-06 2.425605397131306518e+00 2.389276392289587658e+00
2.351129882901750623e+00 4.134308434860014809e-04 3.064006596783140417e-06 2.273460782176187202e-07 -7.239713058474920269e-03 -2.436054285518009708e-06 2.387706995153167533e+00 2.352457630278696143e+00
2.315566512045567737e+00 4.181034918623678025e-04 3.062151271991262368e-06 2.313399609185097359e-07 -7.585903120997257963e-03 -2.348273492712534714e-06 2.351103456335275954e+00 2.316888190116020318e+00
2.281327835503371926e+00 4.226249710051650788e-04 3.060282667988826333e-06 2.353247061274368647e-07 -7.924557190564245415e-03 -2.260035830138570058e-06 2.315867741532609436e+00 2.282643549566803820e+00
2.248479078398662345e+00 4.269958067202965762e-04 3.058406143951344803e-06 2.393046736625909831e-07 -8.256922416276273741e-03 -2.171330385212457749e-06 2.282062514358468963e+00 2.249788714286046876e+00
2.216957944217667453e+00 4.312098233970537166e-04 3.056519432900817058e-06 2.432768838593566556e-07 -8.582919360968931446e-03 -2.082267483837414728e-06 2.249623501530693570e+00 2.218261599308169796e+00
2.186697682838755430e+00 4.352612416590749588e-04 3.054627337281498593e-06 2.472452317942377598e-07 -8.902122371163001535e-03 -1.992839317165343379e-06 2.218481707960930471e+00 2.187995249445963797e+00
2.157585835470147373e+00 4.391429778679074749e-04 3.052727880643754707e-06 2.512071112381879806e-07 -9.214098584864004876e-03 -1.903151333626020462e-06 2.188522963149686973e+00 2.158877403960566710e+00
2.129433492096793223e+00 4.428539005796933354e-04 3.050825563648400923e-06 2.551662092831327671e-07 -9.517663848114135336e-03 -1.813198380849893282e-06 2.159556380126210762e+00 2.130718959233518728e+00
2.102180086409163096e+00 4.463919651372811053e-04 3.048918706209997710e-06 2.591202948832637902e-07 -9.812818734785394917e-03 -1.723081316160328147e-06 2.131519903947381334e+00 2.103459533080711541e+00
2.075828363831214940e+00 4.497566110843408929e-04 3.047011496318350549e-06 2.630728308612511179e-07 -1.009987483834150039e-02 -1.632797013055240233e-06 2.104414540061146699e+00 2.077101695495858991e+00
2.050357471537584519e+00 4.529474473308985451e-04 3.045102375782676770e-06 2.670217874600186590e-07 -1.037927219745373754e-02 -1.542441513331081008e-06 2.078218135431778801e+00 2.051624763503837823e+00
2.025749249573522093e+00 4.559644087766359134e-04 3.043195522437423902e-06 2.709707024774425111e-07 -1.065118112625462569e-02 -1.452013733785990650e-06 2.052910985998178894e+00 2.027010410252411354e+00
2.001973758833925920e+00 4.588080205958651307e-04 3.041289428871719492e-06 2.749176661352933234e-07 -1.091551087058116772e-02 -1.361605372678303794e-06 2.028462016406416879e+00 2.003228856597842888e+00
1.978971188184845742e+00 4.614777094116257025e-04 3.039388043500583768e-06 2.788660695476064721e-07 -1.117229650737079985e-02 -1.271216848008819438e-06 2.004810043228637984e+00 1.980220135252457991e+00
1.956705466648463787e+00 4.639736953507711146e-04 3.037490060216321285e-06 2.828142721008720564e-07 -1.142132133227783189e-02 -1.180935747127642958e-06 1.981918001139177488e+00 1.957948327301069158e+00
1.935136304163962429e+00 4.662960299999747765e-04 3.035599159947973246e-06 2.867654753401552131e-07 -1.166272008061177388e-02 -1.090763680062100396e-06 1.959744374601353867e+00 1.936372994319045082e+00
1.914229663966817263e+00 4.684465091286177038e-04 3.033714235998642033e-06 2.907183033425345490e-07 -1.189628830491880861e-02 -1.000784322681328845e-06 1.938254252494430840e+00 1.915460242122420276e+00
1.893931904632812246e+00 4.704240127782102331e-04 3.031838757268505011e-06 2.946758162570603170e-07 -1.212192657184147510e-02 -9.110001988493138169e-07 1.917392897828182008e+00 1.895156290461002646e+00
1.874202706048019529e+00 4.722280023834743781e-04 3.029971693214063774e-06 2.986367776473287711e-07 -1.233952981144202307e-02 -8.214911225237773016e-07 1.897119220680352658e+00 1.875420954004680452e+00
1.855027748863508519e+00 4.738584317036326557e-04 3.028116365650254312e-06 3.026041695037731153e-07 -1.254907249333225318e-02 -7.322603063965051938e-07 1.877417917356662302e+00 1.856239781205579975e+00
1.836387388167965096e+00 4.753119198548706758e-04 3.026271853520396719e-06 3.065769215866413981e-07 -1.275065675928867964e-02 -6.433838439241341201e-07 1.858268663980470858e+00 1.837593255025258054e+00
1.818268139985761422e+00 4.765887737551213472e-04 3.024441285133261945e-06 3.105578866896597883e-07 -1.294423009000582325e-02 -5.548653953560580444e-07 1.839657091399560906e+00 1.819467767270544156e+00
1.800649956424393183e+00 4.776884364113485578e-04 3.022623800407414394e-06 3.145461104154805050e-07 -1.313001041940783410e-02 -4.667774108195452224e-07 1.821562549601500214e+00 1.801843389408938290e+00
1.783524133935886047e+00 4.786109899871685502e-04 3.020822377432747558e-06 3.185443557894467911e-07 -1.330800418006115697e-02 -3.791238921366985769e-07 1.803975538795684619e+00 1.784711302882298067e+00
1.766866321947895946e+00 4.793581436649583887e-04 3.019036278201077057e-06 3.225518405118625831e-07 -1.347843625941723758e-02 -2.919739682878468169e-07 1.786871172658920814e+00 1.768047268057989729e+00
1.750668927335933267e+00 4.799298152360243906e-04 3.017268095163765234e-06 3.265709990068878233e-07 -1.364131887156005106e-02 -2.053315313874279414e-07 1.770241135097274876e+00 1.751843580217689489e+00
1.734909320721145010e+00 4.803270233480979342e-04 3.015517228889472258e-06 3.306012406704023916e-07 -1.379672292949432437e-02 -1.192624930241463826e-07 1.754062328536282189e+00 1.736077722803403223e+00
1.719571088610606147e+00 4.805505546222022754e-04 3.013786625817277450e-06 3.346453995483783759e-07 -1.394472315100574178e-02 -3.377119673442713132e-08 1.738317679353701628e+00 1.720733172002652189e+00
1.704643352383145460e+00 4.806007372957745902e-04 3.012075228598631493e-06 3.387024646493410955e-07 -1.408539740543021494e-02 5.107996489215912373e-08 1.722995889001861514e+00 1.705799152526606299e+00
1.690096824540718190e+00 4.804791779593889432e-04 3.010385716144529943e-06 3.427750571016409548e-07 -1.421877938581787501e-02 1.352867997887923361e-07 1.708067075040035077e+00 1.691246277543136944e+00
1.675927056233348811e+00 4.801887906657986661e-04 3.008717261185473880e-06 3.468624379958180130e-07 -1.434490873340000562e-02 2.187897996376848644e-07 1.693526413131535957e+00 1.677070194883457654e+00
1.662115987885293134e+00 4.797308078756917890e-04 3.007072363506069352e-06 3.509670936081829591e-07 -1.446383060042998395e-02 3.015849612584297798e-07 1.679355301205683881e+00 1.663252750160972626e+00
1.648650918856905179e+00 4.791019770796339501e-04 3.005450218325699315e-06 3.550883459158971135e-07 -1.457572779578336988e-02 3.836156952206335448e-07 1.665540704152514317e+00 1.649781335227036072e+00
1.635511074614473426e+00 4.783126757387517352e-04 3.003853179853399497e-06 3.592285773510340588e-07 -1.468047298620773350e-02 4.648782655223206672e-07 1.652061351699591674e+00 1.636635085016424629e+00
1.622685367279859570e+00 4.773554752736301299e-04 3.002280409487833819e-06 3.633871106442074392e-07 -1.477821202871170900e-02 5.453188838418958909e-07 1.638905858080738520e+00 1.623803000597167756e+00
1.610159054760326613e+00 4.762363869242958788e-04 3.000734234006874741e-06 3.675663397871739324e-07 -1.486896209723204826e-02 6.249342038995736843e-07 1.626059022145230459e+00 1.611270248330011201e+00
1.597918122005239194e+00 4.749568816982190577e-04 2.999213843966959622e-06 3.717656434403372482e-07 -1.495270540210123789e-02 7.036731935084273867e-07 1.613506571731206707e+00 1.599022907229036283e+00
1.585949323770258879e+00 4.735226910611468757e-04 2.997721191196175383e-06 3.759870767899941206e-07 -1.502955369108592912e-02 7.815328341062596953e-07 1.601234835598903894e+00 1.587047639875410088e+00
1.574236100477133249e+00 4.719312158410134432e-04 2.996255764657558933e-06 3.802303459752258697e-07 -1.509953851456568436e-02 8.584648837351520747e-07 1.589227020954198988e+00 1.575327972934968068e+00
1.562774511476327177e+00 4.701881166069333292e-04 2.994819160241595127e-06 3.844971786239469309e-07 -1.516265732689491864e-02 9.344667241446706901e-07 1.577478804655618960e+00 1.563859887064447785e+00
1.551549173175950314e+00 4.682910468901947633e-04 2.993410758996999560e-06 3.887872036552907287e-07 -1.521902881541752940e-02 1.009492673173777733e-06 1.565974585721365608e+00 1.552628072305255236e+00
1.540549267068052730e+00 4.662455544269408867e-04 2.992032258673280891e-06 3.931022793248848881e-07 -1.526872912673527330e-02 1.083540745803679660e-06 1.554703196273574006e+00 1.541621637822851554e+00
1.529767870229664428e+00 4.640566845156275200e-04 2.990682947417351437e-06 3.974419629231725940e-07 -1.531171177511058377e-02 1.156567760277796115e-06 1.543657519054145499e+00 1.530833731935665298e+00
1.519194688195990794e+00 4.617221351219388879e-04 2.989364381862769958e-06 4.018079973505456535e-07 -1.534811727144415675e-02 1.228572343526640960e-06 1.532826936498533632e+00 1.520253990105316921e+00
1.508819907461792953e+00 4.592433256483883760e-04 2.988075814007239129e-06 4.061999241951738743e-07 -1.537794044555496585e-02 1.299513801032857247e-06 1.522201461159958358e+00 1.509872667653123557e+00
1.498634238941089158e+00 4.566288095541494582e-04 2.986818753358052774e-06 4.106194614572229955e-07 -1.540125231512833905e-02 1.369391346311023425e-06 1.511771507009381121e+00 1.499680409991841712e+00
1.488632247418026466e+00 4.538797010552830216e-04 2.985592446175421973e-06 4.150661606181416333e-07 -1.541812478531783166e-02 1.438166569587896784e-06 1.501531480155570142e+00 1.489671845482053891e+00
1.478805364950862344e+00 4.509939126656494998e-04 2.984398172624834502e-06 4.195415296457261948e-07 -1.542859698447809035e-02 1.505839532535741655e-06 1.491472536921614855e+00 1.479838342519707695e+00
1.469142096756457905e+00 4.479794365220169262e-04 2.983235149147533237e-06 4.240451062967738455e-07 -1.543271087022557268e-02 1.572374168398548559e-06 1.481583042290772534e+00 1.470168469884517881e+00
1.459638115886457088e+00 4.448374466834232243e-04 2.982104578061018227e-06 4.285783379960053892e-07 -1.543057626125907481e-02 1.637771205082415099e-06 1.471858412815505668e+00 1.460657838706983735e+00
1.450286010257419100e+00 4.415722382822148077e-04 2.981005633583207090e-06 4.331407327266077663e-07 -1.542223684726128433e-02 1.701996849765571114e-06 1.462291110188446153e+00 1.451299097830722529e+00
1.441078755729518601e+00 4.381848910488944366e-04 2.979939401876154931e-06 4.377336362984881609e-07 -1.540773865445170532e-02 1.765052583572425599e-06 1.452873872351741813e+00 1.442085163990784791e+00
1.432006533572051099e+00 4.346795040462557869e-04 2.978905017589222655e-06 4.423565274215783563e-07 -1.538719164199475395e-02 1.826906820669742173e-06 1.443596766627415651e+00 1.433006276617006192e+00
1.423066174279931984e+00 4.310601189590694115e-04 2.977903457813540044e-06 4.470106552709602522e-07 -1.536064263681708245e-02 1.887561815363965626e-06 1.434456402398239128e+00 1.424059209615545107e+00
1.414251576332632876e+00 4.273275027257064109e-04 2.976933820095914731e-06 4.516954680558436905e-07 -1.532814012664149295e-02 1.946988119811861544e-06 1.425446575586130527e+00 1.415237917400409273e+00
1.405554001371721817e+00 4.234884753867910437e-04 2.975996963583618050e-06 4.564121099870425925e-07 -1.528979326628609331e-02 2.005188785096874481e-06 1.416558341893251027e+00 1.406533607270765485e+00
1.396970952050293757e+00 4.195435949206489088e-04 2.975091951339127670e-06 4.611599971357197952e-07 -1.524567970328580616e-02 2.062136455666504305e-06 1.407789111590478814e+00 1.397943835647228017e+00
1.388494306930961875e+00 4.154992911615643146e-04 2.974219533412971191e-06 4.659401727562486877e-07 -1.519584805272232789e-02 2.117834972320382261e-06 1.399130571219937336e+00 1.389460428941083014e+00
1.380119154577025053e+00 4.113559373684717098e-04 2.973378726447474269e-06 4.707520134714742084e-07 -1.514040440671263373e-02 2.172259008653328264e-06 1.390577726096653199e+00 1.381078527411314205e+00
1.371843609181795820e+00 4.071196048462359250e-04 2.972570178275672543e-06 4.755964627761316053e-07 -1.507942479932702223e-02 2.225413221796232892e-06 1.382128511118039693e+00 1.372796195169290634e+00
1.363660341921529850e+00 4.027905035109937337e-04 2.971792865495282956e-06 4.804728586152857965e-07 -1.501295725354858356e-02 2.277274246798598498e-06 1.373775522442136854e+00 1.364606153125747179e+00
1.355562506060150385e+00 3.983743974812510970e-04 2.971047325365524419e-06 4.853820407305405171e-07 -1.494110677657067496e-02 2.327847565934420950e-06 1.365511745693590129e+00 1.356501506424042436e+00
1.347551839613784885e+00 3.938767606227974749e-04 2.970332496363335522e-06 4.903233073138837730e-07 -1.486395784274185429e-02 2.377111700079759754e-06 1.357338851318558248e+00 1.348484040981840604e+00
1.339619588106202963e+00 3.892977030242926267e-04 2.969648817607103522e-06 4.952973995012054186e-07 -1.478162180020847240e-02 2.425072963323476110e-06 1.349247927850373063e+00 1.340544956015712108e+00
1.331765143390469142e+00 3.846475661120072123e-04 2.968995176422359580e-06 5.003035662441461480e-07 -1.469415549690252995e-02 2.471711720790870574e-06 1.341238306296314686e+00 1.332683689541187322e+00
1.323982842248859093e+00 3.799235740810883322e-04 2.968371922841051870e-06 5.053424572186983117e-07 -1.460171719998475809e-02 2.517035087944562131e-06 1.333304176458657730e+00 1.324894533978694167e+00
1.316272267910370219e+00 3.751330444444795514e-04 2.967777892145845990e-06 5.104132667846856756e-07 -1.450433448316811036e-02 2.561025217884273192e-06 1.325445066492143775e+00 1.317177116760386513e+00
1.308628088745880103e+00 3.702780977728826529e-04 2.967213357161759371e-06 5.155165655002302691e-07 -1.440211033986645885e-02 2.603690017908540932e-06 1.317655506474064042e+00 1.309526063218327430e+00
1.301047635422489579e+00 3.653655225722702150e-04 2.966677126260019782e-06 5.206515153919342513e-07 -1.429516912375191837e-02 2.645013349528220881e-06 1.309932778650716445e+00 1.301938747807155794e+00
1.293525985049912119e+00 3.603970827700848792e-04 2.966169307851683811e-06 5.258185194091384671e-07 -1.418360728970873702e-02 2.685003967935151703e-06 1.302271829730690111e+00 1.294410205735164743e+00
1.286065495141207604e+00 3.553767393954410537e-04 2.965688744928378258e-06 5.310167684912198453e-07 -1.406751867228745422e-02 2.723647305084192989e-06 1.294674971675994435e+00 1.286942834716167328e+00
