#    L    TT             EE             BB             TE          
   891    0.20048E+04    0.21396E+02    0.10141E+00    0.50778E+02
   892    0.19932E+04    0.21673E+02    0.10140E+00    0.51470E+02
   893    0.19815E+04    0.21953E+02    0.10139E+00    0.52131E+02
   894    0.19698E+04    0.22235E+02    0.10138E+00    0.52760E+02
   895    0.19580E+04    0.22519E+02    0.10136E+00    0.53360E+02
   896    0.19462E+04    0.22805E+02    0.10134E+00    0.53927E+02
   897    0.19344E+04    0.23093E+02    0.10133E+00    0.54463E+02
   898    0.19226E+04    0.23383E+02    0.10131E+00    0.54967E+02
   899    0.19107E+04    0.23674E+02    0.10129E+00    0.55440E+02
   900    0.18988E+04    0.23967E+02    0.10126E+00    0.55881E+02
   901    0.18869E+04    0.24261E+02    0.10124E+00    0.56289E+02
   902    0.18750E+04    0.24557E+02    0.10121E+00    0.56667E+02
   903    0.18630E+04    0.24853E+02    0.10119E+00    0.57011E+02
   904    0.18511E+04    0.25151E+02    0.10116E+00    0.57324E+02
   905    0.18391E+04    0.25450E+02    0.10113E+00    0.57604E+02
   906    0.18271E+04    0.25749E+02    0.10110E+00    0.57853E+02
   907    0.18152E+04    0.26048E+02    0.10107E+00    0.58069E+02
   908    0.18033E+04    0.26349E+02    0.10104E+00    0.58253E+02
   909    0.17914E+04    0.26650E+02    0.10100E+00    0.58405E+02
   910    0.17794E+04    0.26951E+02    0.10097E+00    0.58526E+02
   911    0.17675E+04    0.27252E+02    0.10093E+00    0.58614E+02
   912    0.17556E+04    0.27554E+02    0.10090E+00    0.58670E+02
   913    0.17435E+04    0.27855E+02    0.10086E+00    0.58695E+02
   914    0.17317E+04    0.28156E+02    0.10082E+00    0.58689E+02
   915    0.17198E+04    0.28457E+02    0.10078E+00    0.58651E+02
   916    0.17081E+04    0.28757E+02    0.10074E+00    0.58582E+02
   917    0.16962E+04    0.29057E+02    0.10070E+00    0.58482E+02
   918    0.16845E+04    0.29356E+02    0.10065E+00    0.58351E+02
   919    0.16728E+04    0.29654E+02    0.10061E+00    0.58188E+02
   920    0.16611E+04    0.29952E+02    0.10057E+00    0.57995E+02
   921    0.16496E+04    0.30248E+02    0.10052E+00    0.57771E+02
   922    0.16380E+04    0.30543E+02    0.10047E+00    0.57517E+02
   923    0.16264E+04    0.30837E+02    0.10043E+00    0.57234E+02
   924    0.16150E+04    0.31130E+02    0.10038E+00    0.56920E+02
   925    0.16036E+04    0.31420E+02    0.10033E+00    0.56576E+02
   926    0.15922E+04    0.31710E+02    0.10028E+00    0.56203E+02
   927    0.15810E+04    0.31997E+02    0.10023E+00    0.55801E+02
   928    0.15698E+04    0.32283E+02    0.10018E+00    0.55370E+02
   929    0.15586E+04    0.32567E+02    0.10013E+00    0.54911E+02
   930    0.15476E+04    0.32848E+02    0.10008E+00    0.54423E+02
   931    0.15365E+04    0.33128E+02    0.10003E+00    0.53908E+02
   932    0.15256E+04    0.33405E+02    0.99977E-01    0.53364E+02
   933    0.15148E+04    0.33679E+02    0.99924E-01    0.52794E+02
   934    0.15040E+04    0.33952E+02    0.99871E-01    0.52198E+02
   935    0.14933E+04    0.34221E+02    0.99818E-01    0.51573E+02
   936    0.14828E+04    0.34487E+02    0.99764E-01    0.50923E+02
   937    0.14723E+04    0.34751E+02    0.99709E-01    0.50246E+02
   938    0.14618E+04    0.35013E+02    0.99655E-01    0.49544E+02
   939    0.14516E+04    0.35270E+02    0.99600E-01    0.48817E+02
   940    0.14413E+04    0.35524E+02    0.99545E-01    0.48065E+02
   941    0.14312E+04    0.35776E+02    0.99489E-01    0.47288E+02
   942    0.14212E+04    0.36023E+02    0.99434E-01    0.46487E+02
   943    0.14113E+04    0.36267E+02    0.99378E-01    0.45662E+02
   944    0.14015E+04    0.36508E+02    0.99323E-01    0.44814E+02
   945    0.13918E+04    0.36744E+02    0.99267E-01    0.43943E+02
   946    0.13823E+04    0.36978E+02    0.99211E-01    0.43049E+02
   947    0.13728E+04    0.37207E+02    0.99155E-01    0.42134E+02
   948    0.13633E+04    0.37433E+02    0.99099E-01    0.41197E+02
   949    0.13541E+04    0.37654E+02    0.99043E-01    0.40239E+02
   950    0.13450E+04    0.37871E+02    0.98987E-01    0.39261E+02
   951    0.13360E+04    0.38084E+02    0.98932E-01    0.38262E+02
   952    0.13271E+04    0.38294E+02    0.98876E-01    0.37244E+02
   953    0.13184E+04    0.38497E+02    0.98821E-01    0.36206E+02
   954    0.13097E+04    0.38697E+02    0.98765E-01    0.35150E+02
   955    0.13011E+04    0.38893E+02    0.98710E-01    0.34076E+02
   956    0.12927E+04    0.39084E+02    0.98655E-01    0.32983E+02
   957    0.12845E+04    0.39269E+02    0.98601E-01    0.31873E+02
   958    0.12763E+04    0.39450E+02    0.98546E-01    0.30747E+02
   959    0.12683E+04    0.39627E+02    0.98493E-01    0.29603E+02
   960    0.12605E+04    0.39798E+02    0.98439E-01    0.28446E+02
   961    0.12527E+04    0.39964E+02    0.98386E-01    0.27272E+02
   962    0.12451E+04    0.40126E+02    0.98333E-01    0.26084E+02
   963    0.12376E+04    0.40283E+02    0.98280E-01    0.24882E+02
   964    0.12303E+04    0.40434E+02    0.98228E-01    0.23666E+02
   965    0.12231E+04    0.40580E+02    0.98177E-01    0.22438E+02
   966    0.12160E+04    0.40721E+02    0.98126E-01    0.21197E+02
   967    0.12091E+04    0.40857E+02    0.98076E-01    0.19944E+02
   968    0.12023E+04    0.40987E+02    0.98026E-01    0.18680E+02
   969    0.11957E+04    0.41112E+02    0.97976E-01    0.17406E+02
   970    0.11892E+04    0.41231E+02    0.97928E-01    0.16120E+02
   971    0.11828E+04    0.41346E+02    0.97880E-01    0.14825E+02
   972    0.11765E+04    0.41454E+02    0.97832E-01    0.13521E+02
   973    0.11704E+04    0.41556E+02    0.97785E-01    0.12208E+02
   974    0.11645E+04    0.41654E+02    0.97739E-01    0.10887E+02
   975    0.11587E+04    0.41746E+02    0.97694E-01    0.95589E+01
   976    0.11531E+04    0.41831E+02    0.97649E-01    0.82236E+01
   977    0.11476E+04    0.41911E+02    0.97606E-01    0.68823E+01
   978    0.11421E+04    0.41986E+02    0.97562E-01    0.55351E+01
   979    0.11370E+04    0.42055E+02    0.97520E-01    0.41831E+01
   980    0.11319E+04    0.42118E+02    0.97479E-01    0.28262E+01
   981    0.11269E+04    0.42174E+02    0.97438E-01    0.14651E+01
   982    0.11221E+04    0.42226E+02    0.97398E-01    0.10076E+00
   983    0.11175E+04    0.42272E+02    0.97359E-01   -0.12667E+01
   984    0.11130E+04    0.42310E+02    0.97321E-01   -0.26366E+01
   985    0.11087E+04    0.42344E+02    0.97284E-01   -0.40086E+01
   986    0.11044E+04    0.42372E+02    0.97248E-01   -0.53816E+01
   987    0.11003E+04    0.42394E+02    0.97213E-01   -0.67558E+01
   988    0.10964E+04    0.42411E+02    0.97179E-01   -0.81300E+01
   989    0.10927E+04    0.42421E+02    0.97145E-01   -0.95032E+01
   990    0.10890E+04    0.42428E+02    0.97113E-01   -0.10876E+02
   991    0.10855E+04    0.42426E+02    0.97082E-01   -0.12248E+02
   992    0.10822E+04    0.42419E+02    0.97051E-01   -0.13618E+02
   993    0.10789E+04    0.42406E+02    0.97022E-01   -0.14985E+02
   994    0.10758E+04    0.42388E+02    0.96994E-01   -0.16349E+02
   995    0.10729E+04    0.42363E+02    0.96966E-01   -0.17709E+02
   996    0.10701E+04    0.42332E+02    0.96940E-01   -0.19065E+02
   997    0.10675E+04    0.42296E+02    0.96915E-01   -0.20417E+02
   998    0.10649E+04    0.42254E+02    0.96891E-01   -0.21763E+02
   999    0.10626E+04    0.42207E+02    0.96868E-01   -0.23104E+02
  1000    0.10603E+04    0.42154E+02    0.96846E-01   -0.24439E+02
  1001    0.10582E+04    0.42095E+02    0.96826E-01   -0.25766E+02
  1002    0.10562E+04    0.42029E+02    0.96806E-01   -0.27086E+02
  1003    0.10543E+04    0.41959E+02    0.96788E-01   -0.28398E+02
  1004    0.10526E+04    0.41883E+02    0.96770E-01   -0.29702E+02
  1005    0.10511E+04    0.41802E+02    0.96754E-01   -0.30997E+02
  1006    0.10497E+04    0.41714E+02    0.96739E-01   -0.32283E+02
  1007    0.10483E+04    0.41621E+02    0.96725E-01   -0.33559E+02
  1008    0.10469E+04    0.41522E+02    0.96712E-01   -0.34824E+02
  1009    0.10459E+04    0.41418E+02    0.96700E-01   -0.36079E+02
  1010    0.10449E+04    0.41310E+02    0.96690E-01   -0.37323E+02
  1011    0.10441E+04    0.41196E+02    0.96681E-01   -0.38555E+02
  1012    0.10433E+04    0.41076E+02    0.96672E-01   -0.39776E+02
  1013    0.10427E+04    0.40953E+02    0.96665E-01   -0.40983E+02
  1014    0.10423E+04    0.40823E+02    0.96659E-01   -0.42178E+02
  1015    0.10418E+04    0.40689E+02    0.96655E-01   -0.43360E+02
  1016    0.10415E+04    0.40549E+02    0.96651E-01   -0.44528E+02
  1017    0.10414E+04    0.40405E+02    0.96649E-01   -0.45682E+02
  1018    0.10414E+04    0.40255E+02    0.96647E-01   -0.46822E+02
  1019    0.10414E+04    0.40102E+02    0.96647E-01   -0.47947E+02
  1020    0.10416E+04    0.39942E+02    0.96648E-01   -0.49057E+02
  1021    0.10419E+04    0.39778E+02    0.96650E-01   -0.50151E+02
  1022    0.10423E+04    0.39609E+02    0.96654E-01   -0.51229E+02
  1023    0.10428E+04    0.39436E+02    0.96658E-01   -0.52290E+02
  1024    0.10433E+04    0.39258E+02    0.96664E-01   -0.53334E+02
  1025    0.10440E+04    0.39076E+02    0.96670E-01   -0.54359E+02
  1026    0.10449E+04    0.38889E+02    0.96678E-01   -0.55368E+02
  1027    0.10458E+04    0.38699E+02    0.96687E-01   -0.56360E+02
  1028    0.10467E+04    0.38505E+02    0.96697E-01   -0.57331E+02
  1029    0.10477E+04    0.38306E+02    0.96708E-01   -0.58286E+02
  1030    0.10488E+04    0.38104E+02    0.96721E-01   -0.59221E+02
  1031    0.10499E+04    0.37897E+02    0.96734E-01   -0.60136E+02
  1032    0.10512E+04    0.37686E+02    0.96748E-01   -0.61035E+02
  1033    0.10525E+04    0.37472E+02    0.96764E-01   -0.61913E+02
  1034    0.10541E+04    0.37254E+02    0.96780E-01   -0.62771E+02
  1035    0.10556E+04    0.37033E+02    0.96797E-01   -0.63609E+02
  1036    0.10572E+04    0.36807E+02    0.96816E-01   -0.64427E+02
  1037    0.10588E+04    0.36579E+02    0.96835E-01   -0.65225E+02
  1038    0.10606E+04    0.36348E+02    0.96856E-01   -0.66002E+02
  1039    0.10625E+04    0.36113E+02    0.96877E-01   -0.66756E+02
  1040    0.10643E+04    0.35875E+02    0.96900E-01   -0.67490E+02
  1041    0.10663E+04    0.35635E+02    0.96923E-01   -0.68200E+02
  1042    0.10683E+04    0.35391E+02    0.96948E-01   -0.68891E+02
  1043    0.10703E+04    0.35144E+02    0.96973E-01   -0.69557E+02
  1044    0.10725E+04    0.34894E+02    0.96999E-01   -0.70203E+02
  1045    0.10747E+04    0.34643E+02    0.97026E-01   -0.70829E+02
  1046    0.10769E+04    0.34388E+02    0.97054E-01   -0.71427E+02
  1047    0.10793E+04    0.34131E+02    0.97083E-01   -0.72011E+02
  1048    0.10816E+04    0.33872E+02    0.97113E-01   -0.72568E+02
  1049    0.10840E+04    0.33611E+02    0.97143E-01   -0.73098E+02
  1050    0.10864E+04    0.33347E+02    0.97175E-01   -0.73608E+02
  1051    0.10888E+04    0.33081E+02    0.97207E-01   -0.74097E+02
  1052    0.10914E+04    0.32813E+02    0.97239E-01   -0.74559E+02
  1053    0.10939E+04    0.32544E+02    0.97273E-01   -0.75000E+02
  1054    0.10964E+04    0.32273E+02    0.97307E-01   -0.75420E+02
  1055    0.10990E+04    0.32001E+02    0.97343E-01   -0.75814E+02
  1056    0.11016E+04    0.31727E+02    0.97378E-01   -0.76187E+02
  1057    0.11043E+04    0.31451E+02    0.97415E-01   -0.76533E+02
  1058    0.11070E+04    0.31175E+02    0.97452E-01   -0.76859E+02
  1059    0.11098E+04    0.30897E+02    0.97489E-01   -0.77158E+02
  1060    0.11125E+04    0.30618E+02    0.97528E-01   -0.77436E+02
  1061    0.11153E+04    0.30339E+02    0.97567E-01   -0.77688E+02
  1062    0.11181E+04    0.30059E+02    0.97606E-01   -0.77919E+02
  1063    0.11208E+04    0.29778E+02    0.97646E-01   -0.78123E+02
  1064    0.11236E+04    0.29496E+02    0.97687E-01   -0.78312E+02
  1065    0.11264E+04    0.29214E+02    0.97728E-01   -0.78475E+02
  1066    0.11292E+04    0.28931E+02    0.97769E-01   -0.78611E+02
  1067    0.11320E+04    0.28649E+02    0.97811E-01   -0.78721E+02
  1068    0.11348E+04    0.28366E+02    0.97853E-01   -0.78811E+02
  1069    0.11377E+04    0.28083E+02    0.97896E-01   -0.78885E+02
  1070    0.11405E+04    0.27800E+02    0.97939E-01   -0.78933E+02
  1071    0.11433E+04    0.27517E+02    0.97983E-01   -0.78955E+02
  1072    0.11461E+04    0.27235E+02    0.98026E-01   -0.78950E+02
  1073    0.11490E+04    0.26953E+02    0.98071E-01   -0.78925E+02
  1074    0.11517E+04    0.26671E+02    0.98115E-01   -0.78879E+02
  1075    0.11545E+04    0.26390E+02    0.98160E-01   -0.78813E+02
  1076    0.11573E+04    0.26109E+02    0.98204E-01   -0.78721E+02
  1077    0.11601E+04    0.25830E+02    0.98249E-01   -0.78613E+02
  1078    0.11628E+04    0.25551E+02    0.98295E-01   -0.78469E+02
  1079    0.11654E+04    0.25273E+02    0.98340E-01   -0.78315E+02
  1080    0.11682E+04    0.24996E+02    0.98386E-01   -0.78141E+02
  1081    0.11708E+04    0.24722E+02    0.98431E-01   -0.77941E+02
  1082    0.11734E+04    0.24448E+02    0.98477E-01   -0.77721E+02
  1083    0.11760E+04    0.24175E+02    0.98523E-01   -0.77481E+02
  1084    0.11786E+04    0.23904E+02    0.98568E-01   -0.77220E+02
  1085    0.11812E+04    0.23635E+02    0.98614E-01   -0.76934E+02
  1086    0.11837E+04    0.23367E+02    0.98660E-01   -0.76638E+02
  1087    0.11862E+04    0.23102E+02    0.98706E-01   -0.76306E+02
  1088    0.11886E+04    0.22837E+02    0.98751E-01   -0.75965E+02
  1089    0.11910E+04    0.22575E+02    0.98797E-01   -0.75599E+02
  1090    0.11933E+04    0.22316E+02    0.98842E-01   -0.75223E+02
  1091    0.11957E+04    0.22058E+02    0.98887E-01   -0.74817E+02
  1092    0.11980E+04    0.21802E+02    0.98932E-01   -0.74397E+02
  1093    0.12002E+04    0.21549E+02    0.98977E-01   -0.73956E+02
  1094    0.12023E+04    0.21298E+02    0.99022E-01   -0.73502E+02
  1095    0.12045E+04    0.21051E+02    0.99066E-01   -0.73033E+02
  1096    0.12066E+04    0.20804E+02    0.99110E-01   -0.72539E+02
  1097    0.12086E+04    0.20562E+02    0.99154E-01   -0.72026E+02
  1098    0.12106E+04    0.20322E+02    0.99197E-01   -0.71499E+02
  1099    0.12125E+04    0.20085E+02    0.99240E-01   -0.70958E+02
  1100    0.12144E+04    0.19852E+02    0.99283E-01   -0.70397E+02
  1101    0.12162E+04    0.19621E+02    0.99325E-01   -0.69821E+02
  1102    0.12181E+04    0.19393E+02    0.99367E-01   -0.69228E+02
  1103    0.12197E+04    0.19169E+02    0.99408E-01   -0.68621E+02
  1104    0.12214E+04    0.18948E+02    0.99449E-01   -0.67997E+02
  1105    0.12229E+04    0.18731E+02    0.99489E-01   -0.67360E+02
  1106    0.12245E+04    0.18516E+02    0.99529E-01   -0.66707E+02
  1107    0.12259E+04    0.18305E+02    0.99568E-01   -0.66041E+02
  1108    0.12273E+04    0.18097E+02    0.99607E-01   -0.65361E+02
  1109    0.12286E+04    0.17892E+02    0.99645E-01   -0.64667E+02
  1110    0.12299E+04    0.17692E+02    0.99682E-01   -0.63961E+02
  1111    0.12310E+04    0.17496E+02    0.99719E-01   -0.63242E+02
  1112    0.12322E+04    0.17303E+02    0.99755E-01   -0.62511E+02
  1113    0.12332E+04    0.17114E+02    0.99791E-01   -0.61768E+02
  1114    0.12341E+04    0.16929E+02    0.99826E-01   -0.61013E+02
  1115    0.12351E+04    0.16748E+02    0.99860E-01   -0.60249E+02
  1116    0.12359E+04    0.16571E+02    0.99893E-01   -0.59473E+02
  1117    0.12367E+04    0.16399E+02    0.99925E-01   -0.58687E+02
  1118    0.12373E+04    0.16231E+02    0.99957E-01   -0.57890E+02
  1119    0.12380E+04    0.16066E+02    0.99988E-01   -0.57085E+02
  1120    0.12385E+04    0.15906E+02    0.10002E+00   -0.56271E+02
  1121    0.12390E+04    0.15750E+02    0.10005E+00   -0.55447E+02
  1122    0.12394E+04    0.15599E+02    0.10008E+00   -0.54616E+02
  1123    0.12397E+04    0.15452E+02    0.10010E+00   -0.53777E+02
  1124    0.12399E+04    0.15309E+02    0.10013E+00   -0.52930E+02
  1125    0.12401E+04    0.15171E+02    0.10016E+00   -0.52076E+02
  1126    0.12401E+04    0.15037E+02    0.10018E+00   -0.51216E+02
  1127    0.12401E+04    0.14908E+02    0.10020E+00   -0.50349E+02
  1128    0.12401E+04    0.14783E+02    0.10023E+00   -0.49477E+02
  1129    0.12399E+04    0.14663E+02    0.10025E+00   -0.48599E+02
  1130    0.12396E+04    0.14548E+02    0.10027E+00   -0.47717E+02
  1131    0.12393E+04    0.14437E+02    0.10029E+00   -0.46830E+02
  1132    0.12389E+04    0.14331E+02    0.10031E+00   -0.45939E+02
  1133    0.12384E+04    0.14230E+02    0.10032E+00   -0.45045E+02
  1134    0.12379E+04    0.14133E+02    0.10034E+00   -0.44146E+02
  1135    0.12372E+04    0.14041E+02    0.10036E+00   -0.43245E+02
  1136    0.12365E+04    0.13954E+02    0.10037E+00   -0.42343E+02
  1137    0.12357E+04    0.13871E+02    0.10038E+00   -0.41437E+02
  1138    0.12349E+04    0.13794E+02    0.10040E+00   -0.40530E+02
  1139    0.12339E+04    0.13720E+02    0.10041E+00   -0.39622E+02
  1140    0.12329E+04    0.13652E+02    0.10042E+00   -0.38713E+02
  1141    0.12318E+04    0.13588E+02    0.10042E+00   -0.37803E+02
  1142    0.12306E+04    0.13530E+02    0.10043E+00   -0.36894E+02
  1143    0.12293E+04    0.13476E+02    0.10044E+00   -0.35985E+02
  1144    0.12279E+04    0.13426E+02    0.10044E+00   -0.35078E+02
  1145    0.12265E+04    0.13382E+02    0.10045E+00   -0.34171E+02
  1146    0.12250E+04    0.13343E+02    0.10045E+00   -0.33266E+02
  1147    0.12234E+04    0.13308E+02    0.10045E+00   -0.32363E+02
  1148    0.12217E+04    0.13278E+02    0.10045E+00   -0.31462E+02
  1149    0.12200E+04    0.13253E+02    0.10045E+00   -0.30565E+02
  1150    0.12181E+04    0.13232E+02    0.10045E+00   -0.29671E+02
  1151    0.12163E+04    0.13216E+02    0.10044E+00   -0.28780E+02
  1152    0.12142E+04    0.13205E+02    0.10044E+00   -0.27893E+02
  1153    0.12122E+04    0.13199E+02    0.10043E+00   -0.27012E+02
  1154    0.12101E+04    0.13198E+02    0.10042E+00   -0.26134E+02
  1155    0.12080E+04    0.13201E+02    0.10042E+00   -0.25261E+02
  1156    0.12057E+04    0.13208E+02    0.10041E+00   -0.24395E+02
  1157    0.12033E+04    0.13220E+02    0.10039E+00   -0.23533E+02
  1158    0.12009E+04    0.13237E+02    0.10038E+00   -0.22678E+02
  1159    0.11985E+04    0.13258E+02    0.10037E+00   -0.21830E+02
  1160    0.11959E+04    0.13285E+02    0.10035E+00   -0.20989E+02
  1161    0.11933E+04    0.13315E+02    0.10034E+00   -0.20155E+02
  1162    0.11906E+04    0.13350E+02    0.10032E+00   -0.19329E+02
  1163    0.11878E+04    0.13389E+02    0.10030E+00   -0.18511E+02
  1164    0.11851E+04    0.13433E+02    0.10028E+00   -0.17701E+02
  1165    0.11822E+04    0.13481E+02    0.10026E+00   -0.16899E+02
  1166    0.11791E+04    0.13533E+02    0.10023E+00   -0.16106E+02
  1167    0.11762E+04    0.13590E+02    0.10021E+00   -0.15323E+02
  1168    0.11731E+04    0.13651E+02    0.10018E+00   -0.14549E+02
  1169    0.11700E+04    0.13716E+02    0.10016E+00   -0.13786E+02
  1170    0.11668E+04    0.13785E+02    0.10013E+00   -0.13032E+02
  1171    0.11636E+04    0.13858E+02    0.10010E+00   -0.12289E+02
  1172    0.11603E+04    0.13935E+02    0.10007E+00   -0.11557E+02
  1173    0.11569E+04    0.14016E+02    0.10004E+00   -0.10836E+02
  1174    0.11535E+04    0.14101E+02    0.10000E+00   -0.10126E+02
  1175    0.11500E+04    0.14189E+02    0.99970E-01   -0.94280E+01
  1176    0.11464E+04    0.14281E+02    0.99934E-01   -0.87420E+01
  1177    0.11429E+04    0.14378E+02    0.99897E-01   -0.80681E+01
  1178    0.11392E+04    0.14478E+02    0.99859E-01   -0.74065E+01
  1179    0.11356E+04    0.14582E+02    0.99819E-01   -0.67576E+01
  1180    0.11319E+04    0.14690E+02    0.99778E-01   -0.61216E+01
  1181    0.11281E+04    0.14800E+02    0.99736E-01   -0.54987E+01
  1182    0.11243E+04    0.14914E+02    0.99693E-01   -0.48892E+01
  1183    0.11204E+04    0.15032E+02    0.99649E-01   -0.42933E+01
  1184    0.11165E+04    0.15152E+02    0.99603E-01   -0.37112E+01
  1185    0.11125E+04    0.15276E+02    0.99556E-01   -0.31431E+01
  1186    0.11086E+04    0.15403E+02    0.99508E-01   -0.25893E+01
  1187    0.11046E+04    0.15533E+02    0.99459E-01   -0.20499E+01
  1188    0.11005E+04    0.15666E+02    0.99409E-01   -0.15252E+01
  1189    0.10964E+04    0.15802E+02    0.99357E-01   -0.10152E+01
  1190    0.10923E+04    0.15941E+02    0.99305E-01   -0.52025E+00
  1191    0.10881E+04    0.16083E+02    0.99251E-01   -0.40329E-01
  1192    0.10839E+04    0.16227E+02    0.99196E-01    0.42426E+00
  1193    0.10796E+04    0.16374E+02    0.99140E-01    0.87344E+00
  1194    0.10754E+04    0.16524E+02    0.99083E-01    0.13072E+01
  1195    0.10711E+04    0.16676E+02    0.99025E-01    0.17252E+01
  1196    0.10668E+04    0.16831E+02    0.98965E-01    0.21273E+01
  1197    0.10625E+04    0.16987E+02    0.98905E-01    0.25134E+01
  1198    0.10581E+04    0.17146E+02    0.98844E-01    0.28828E+01
  1199    0.10537E+04    0.17307E+02    0.98782E-01    0.32368E+01
  1200    0.10493E+04    0.17471E+02    0.98718E-01    0.35744E+01
  1201    0.10449E+04    0.17635E+02    0.98654E-01    0.38951E+01
  1202    0.10404E+04    0.17803E+02    0.98589E-01    0.41999E+01
  1203    0.10360E+04    0.17972E+02    0.98523E-01    0.44877E+01
  1204    0.10315E+04    0.18143E+02    0.98455E-01    0.47590E+01
  1205    0.10270E+04    0.18315E+02    0.98387E-01    0.50134E+01
  1206    0.10225E+04    0.18489E+02    0.98318E-01    0.52514E+01
  1207    0.10180E+04    0.18664E+02    0.98249E-01    0.54719E+01
  1208    0.10135E+04    0.18841E+02    0.98178E-01    0.56765E+01
  1209    0.10090E+04    0.19019E+02    0.98106E-01    0.58640E+01
  1210    0.10045E+04    0.19198E+02    0.98034E-01    0.60342E+01
  1211    0.99993E+03    0.19379E+02    0.97961E-01    0.61874E+01
  1212    0.99543E+03    0.19561E+02    0.97887E-01    0.63242E+01
  1213    0.99087E+03    0.19743E+02    0.97812E-01    0.64445E+01
  1214    0.98637E+03    0.19926E+02    0.97736E-01    0.65475E+01
  1215    0.98188E+03    0.20110E+02    0.97660E-01    0.66335E+01
  1216    0.97738E+03    0.20295E+02    0.97583E-01    0.67027E+01
  1217    0.97278E+03    0.20481E+02    0.97505E-01    0.67555E+01
  1218    0.96829E+03    0.20668E+02    0.97427E-01    0.67909E+01
  1219    0.96375E+03    0.20854E+02    0.97348E-01    0.68105E+01
  1220    0.95926E+03    0.21040E+02    0.97268E-01    0.68128E+01
  1221    0.95477E+03    0.21227E+02    0.97188E-01    0.67987E+01
  1222    0.95029E+03    0.21415E+02    0.97107E-01    0.67674E+01
  1223    0.94581E+03    0.21602E+02    0.97026E-01    0.67209E+01
  1224    0.94134E+03    0.21789E+02    0.96944E-01    0.66566E+01
  1225    0.93692E+03    0.21976E+02    0.96861E-01    0.65761E+01
  1226    0.93251E+03    0.22163E+02    0.96778E-01    0.64800E+01
  1227    0.92815E+03    0.22350E+02    0.96695E-01    0.63672E+01
  1228    0.92374E+03    0.22537E+02    0.96611E-01    0.62388E+01
  1229    0.91940E+03    0.22723E+02    0.96526E-01    0.60938E+01
  1230    0.91495E+03    0.22908E+02    0.96441E-01    0.59338E+01
  1231    0.91061E+03    0.23093E+02    0.96356E-01    0.57578E+01
  1232    0.90628E+03    0.23277E+02    0.96271E-01    0.55668E+01
  1233    0.90206E+03    0.23461E+02    0.96185E-01    0.53593E+01
  1234    0.89779E+03    0.23643E+02    0.96098E-01    0.51375E+01
  1235    0.89374E+03    0.23825E+02    0.96012E-01    0.49003E+01
  1236    0.88959E+03    0.24006E+02    0.95925E-01    0.46483E+01
  1237    0.88545E+03    0.24185E+02    0.95838E-01    0.43810E+01
  1238    0.88136E+03    0.24364E+02    0.95750E-01    0.40990E+01
  1239    0.87729E+03    0.24541E+02    0.95662E-01    0.38023E+01
  1240    0.87322E+03    0.24716E+02    0.95575E-01    0.34919E+01
  1241    0.86926E+03    0.24891E+02    0.95487E-01    0.31670E+01
  1242    0.86526E+03    0.25064E+02    0.95398E-01    0.28290E+01
  1243    0.86132E+03    0.25235E+02    0.95310E-01    0.24758E+01
  1244    0.85744E+03    0.25405E+02    0.95221E-01    0.21101E+01
  1245    0.85362E+03    0.25574E+02    0.95133E-01    0.17308E+01
  1246    0.84981E+03    0.25740E+02    0.95044E-01    0.13391E+01
  1247    0.84601E+03    0.25904E+02    0.94956E-01    0.93394E+00
  1248    0.84227E+03    0.26067E+02    0.94867E-01    0.51593E+00
  1249    0.83859E+03    0.26228E+02    0.94778E-01    0.85655E-01
  1250    0.83497E+03    0.26387E+02    0.94689E-01   -0.35688E+00
  1251    0.83136E+03    0.26542E+02    0.94601E-01   -0.81160E+00
  1252    0.82787E+03    0.26697E+02    0.94512E-01   -0.12782E+01
  1253    0.82433E+03    0.26849E+02    0.94424E-01   -0.17563E+01
  1254    0.82086E+03    0.26998E+02    0.94335E-01   -0.22456E+01
  1255    0.81745E+03    0.27146E+02    0.94247E-01   -0.27461E+01
  1256    0.81415E+03    0.27291E+02    0.94159E-01   -0.32572E+01
  1257    0.81086E+03    0.27433E+02    0.94071E-01   -0.37789E+01
  1258    0.80758E+03    0.27572E+02    0.93983E-01   -0.43107E+01
  1259    0.80437E+03    0.27709E+02    0.93895E-01   -0.48526E+01
  1260    0.80122E+03    0.27844E+02    0.93808E-01   -0.54041E+01
  1261    0.79813E+03    0.27975E+02    0.93720E-01   -0.59651E+01
  1262    0.79511E+03    0.28105E+02    0.93633E-01   -0.65351E+01
  1263    0.79214E+03    0.28231E+02    0.93547E-01   -0.71140E+01
  1264    0.78919E+03    0.28354E+02    0.93460E-01   -0.77016E+01
  1265    0.78636E+03    0.28474E+02    0.93374E-01   -0.82975E+01
  1266    0.78353E+03    0.28592E+02    0.93289E-01   -0.89013E+01
  1267    0.78077E+03    0.28705E+02    0.93203E-01   -0.95129E+01
  1268    0.77807E+03    0.28817E+02    0.93118E-01   -0.10132E+02
  1269    0.77545E+03    0.28925E+02    0.93034E-01   -0.10758E+02
  1270    0.77287E+03    0.29029E+02    0.92949E-01   -0.11391E+02
  1271    0.77035E+03    0.29131E+02    0.92866E-01   -0.12031E+02
  1272    0.76789E+03    0.29230E+02    0.92782E-01   -0.12677E+02
  1273    0.76547E+03    0.29324E+02    0.92700E-01   -0.13329E+02
  1274    0.76312E+03    0.29415E+02    0.92617E-01   -0.13986E+02
