# lensed Cls calculated from the lensit 10-11 box structure and unlensed Cls
# L          TT          EE          BB          TE
  269 4.346015e-01 3.788366e-04 2.247802e-06 7.909507e-03
  270 4.290757e-01 3.868441e-04 2.245658e-06 7.960304e-03
  272 4.181978e-01 4.029741e-04 2.242174e-06 8.053496e-03
  273 4.127898e-01 4.111243e-04 2.239248e-06 8.095923e-03
  275 4.021641e-01 4.275087e-04 2.236061e-06 8.171462e-03
  278 3.864640e-01 4.524322e-04 2.227458e-06 8.262027e-03
  279 3.813119e-01 4.607827e-04 2.226151e-06 8.286091e-03
  280 3.761955e-01 4.691755e-04 2.223874e-06 8.308124e-03
  281 3.711531e-01 4.775794e-04 2.221857e-06 8.327148e-03
  282 3.661046e-01 4.860181e-04 2.217108e-06 8.342929e-03
  283 3.611176e-01 4.944702e-04 2.213841e-06 8.356445e-03
  285 3.513131e-01 5.113553e-04 2.209482e-06 8.375278e-03
  286 3.464243e-01 5.198550e-04 2.204035e-06 8.378820e-03
  287 3.416386e-01 5.282854e-04 2.204500e-06 8.382579e-03
  289 3.321295e-01 5.452231e-04 2.196455e-06 8.379317e-03
  290 3.274068e-01 5.536952e-04 2.193664e-06 8.372983e-03
  291 3.227657e-01 5.621837e-04 2.189169e-06 8.363749e-03
  292 3.181908e-01 5.705784e-04 2.187549e-06 8.354710e-03
  295 3.046843e-01 5.956282e-04 2.179293e-06 8.307138e-03
  296 3.002601e-01 6.039842e-04 2.173537e-06 8.286314e-03
  297 2.958431e-01 6.122467e-04 2.166310e-06 8.262181e-03
  298 2.915362e-01 6.204736e-04 2.166157e-06 8.238084e-03
  299 2.872421e-01 6.287219e-04 2.162854e-06 8.209379e-03
  300 2.829688e-01 6.368529e-04 2.156980e-06 8.177816e-03
  301 2.787736e-01 6.449500e-04 2.156288e-06 8.145772e-03
  303 2.705159e-01 6.609815e-04 2.147409e-06 8.074622e-03
  304 2.664392e-01 6.689742e-04 2.143325e-06 8.034812e-03
  305 2.624249e-01 6.768616e-04 2.138540e-06 7.993650e-03
  306 2.584415e-01 6.846681e-04 2.134870e-06 7.950033e-03
  309 2.467758e-01 7.077836e-04 2.120334e-06 7.805610e-03
  310 2.429628e-01 7.152571e-04 2.117133e-06 7.753525e-03
  311 2.392442e-01 7.227908e-04 2.113575e-06 7.700436e-03
  312 2.355542e-01 7.301598e-04 2.110381e-06 7.645336e-03
  313 2.318828e-01 7.374324e-04 2.103491e-06 7.587231e-03
  314 2.282594e-01 7.446553e-04 2.099322e-06 7.527165e-03
  317 2.177383e-01 7.656470e-04 2.088987e-06 7.340388e-03
  318 2.142800e-01 7.725170e-04 2.083083e-06 7.272943e-03
  319 2.108871e-01 7.792796e-04 2.075412e-06 7.204270e-03
  320 2.075591e-01 7.858583e-04 2.075272e-06 7.135516e-03
  321 2.042770e-01 7.924100e-04 2.072322e-06 7.065292e-03
  323 1.978253e-01 8.050501e-04 2.060743e-06 6.918641e-03
  326 1.885042e-01 8.232051e-04 2.046571e-06 6.688764e-03
  327 1.854868e-01 8.290187e-04 2.041121e-06 6.609651e-03
  328 1.824847e-01 8.346882e-04 2.033466e-06 6.527481e-03
  329 1.795546e-01 8.402247e-04 2.031797e-06 6.445766e-03
  330 1.766670e-01 8.456092e-04 2.028458e-06 6.363194e-03
  331 1.738473e-01 8.509081e-04 2.024292e-06 6.279906e-03
  332 1.710468e-01 8.560808e-04 2.022490e-06 6.195092e-03
  333 1.682717e-01 8.611050e-04 2.011086e-06 6.107628e-03
  334 1.655593e-01 8.660122e-04 2.010783e-06 6.020820e-03
  336 1.602860e-01 8.753137e-04 2.002292e-06 5.845017e-03
  337 1.577103e-01 8.797715e-04 1.996398e-06 5.755198e-03
  338 1.551568e-01 8.840592e-04 1.993330e-06 5.663896e-03
  340 1.501896e-01 8.923040e-04 1.978586e-06 5.478115e-03
  341 1.477818e-01 8.961802e-04 1.976210e-06 5.385564e-03
  342 1.453979e-01 8.999263e-04 1.969287e-06 5.290613e-03
  343 1.430856e-01 9.035356e-04 1.970263e-06 5.197600e-03
  345 1.385580e-01 9.101760e-04 1.957256e-06 5.007480e-03
  346 1.363495e-01 9.133426e-04 1.956034e-06 4.911764e-03
  347 1.341705e-01 9.162778e-04 1.945119e-06 4.813431e-03
  348 1.320340e-01 9.190822e-04 1.942255e-06 4.715937e-03
  350 1.279152e-01 9.241997e-04 1.933803e-06 4.521709e-03
  351 1.259262e-01 9.265685e-04 1.933786e-06 4.424322e-03
  352 1.239456e-01 9.287343e-04 1.928211e-06 4.325056e-03
  354 1.201175e-01 9.325328e-04 1.913526e-06 4.126942e-03
  355 1.182710e-01 9.342404e-04 1.909452e-06 4.028094e-03
  357 1.146788e-01 9.371603e-04 1.900824e-06 3.829990e-03
  358 1.129297e-01 9.383072e-04 1.893054e-06 3.729699e-03
  360 1.095534e-01 9.401737e-04 1.888194e-06 3.530642e-03
  361 1.079349e-01 9.409089e-04 1.883059e-06 3.433314e-03
  362 1.063503e-01 9.414700e-04 1.880268e-06 3.335119e-03
  363 1.047883e-01 9.418972e-04 1.875574e-06 3.236092e-03
  364 1.032626e-01 9.420488e-04 1.867176e-06 3.136821e-03
  365 1.017601e-01 9.420953e-04 1.865099e-06 3.036984e-03
